MUNICIPIO_CODIGO;ANO;MES;TIPO_EQP;TOTAL_EQUIPES
230670;2021;12;70;9
230670;2021;12;72;1
230670;2022;12;70;9
230670;2022;12;72;1
230680;2020;12;70;5
230680;2020;12;72;1
230680;2021;12;70;5
230680;2021;12;72;1
230680;2022;12;70;5
230680;2022;12;72;1
230690;2020;12;70;13
230690;2020;12;72;2
230690;2021;12;70;13
230690;2021;12;72;2
230690;2022;12;70;13
230690;2022;12;72;2
230700;2020;12;70;15
230700;2021;12;70;16
230700;2022;12;70;16
230710;2020;12;70;13
230710;2020;12;72;2
230710;2021;12;70;13
230710;2021;12;72;2
230710;2022;12;70;13
230710;2022;12;72;2
230720;2020;12;70;3
230720;2020;12;72;1
230720;2021;12;70;3
230720;2021;12;72;1
230720;2022;12;70;3
230720;2022;12;72;1
230725;2020;12;70;7
230725;2020;12;72;1
230725;2021;12;70;8
230725;2021;12;72;1
230725;2022;12;70;8
230725;2022;12;72;1
230730;2020;12;70;79
230730;2020;12;72;12
230730;2021;12;70;79
230730;2021;12;72;12
230730;2022;12;70;80
230730;2022;12;72;12
230740;2020;12;70;10
230740;2020;12;72;1
230740;2021;12;70;12
230740;2021;12;72;1
230740;2022;12;70;12
230740;2022;12;72;1
230750;2020;12;70;10
230750;2021;12;70;10
230750;2022;12;70;11
230760;2020;12;70;18
230760;2020;12;72;3
230760;2021;12;70;19
230760;2021;12;72;3
230760;2022;12;70;19
230760;2022;12;72;3
230763;2020;12;70;8
230763;2020;12;72;1
230763;2021;12;70;8
230763;2021;12;72;1
230763;2022;12;70;8
230763;2022;12;72;1
230765;2020;12;70;64
230765;2020;12;72;6
230765;2021;12;70;65
230765;2021;12;72;7
230765;2022;12;70;69
230765;2022;12;72;7
230770;2020;12;70;39
230770;2020;12;72;4
230770;2021;12;70;39
230770;2021;12;72;4
230770;2022;12;70;42
230770;2022;12;72;4
230780;2020;12;70;8
230780;2020;12;72;1
230780;2021;12;70;10
230780;2021;12;72;1
230780;2022;12;70;10
230780;2022;12;72;1
230790;2020;12;70;5
230790;2020;12;72;1
230790;2021;12;70;5
230790;2021;12;72;1
230790;2022;12;70;6
230790;2022;12;72;1
230800;2020;12;70;12
230800;2020;12;72;1
230800;2021;12;70;12
230800;2021;12;72;1
230800;2022;12;70;12
230810;2020;12;70;20
230810;2020;12;72;3
230810;2021;12;70;21
230810;2021;12;72;3
230810;2022;12;70;22
230810;2022;12;72;3
230820;2020;12;70;7
230820;2020;12;72;1
230820;2021;12;70;7
230820;2021;12;72;1
230820;2022;12;70;7
230820;2022;12;72;1
230830;2020;12;70;13
230830;2020;12;72;1
230830;2021;12;70;14
230830;2021;12;72;1
230830;2022;12;70;14
230830;2022;12;72;1
230835;2020;12;70;6
230835;2021;12;70;7
230835;2022;12;70;7
230837;2020;12;70;5
230837;2020;12;72;1
230837;2021;12;70;5
230837;2021;12;72;1
230837;2022;12;70;5
230837;2022;12;72;1
230840;2020;12;70;17
230840;2020;12;72;2
230840;2021;12;70;17
230840;2021;12;72;2
230840;2022;12;70;17
230840;2022;12;72;2
230850;2020;12;70;18
230850;2020;12;72;2
230850;2021;12;70;18
230850;2021;12;72;2
230850;2022;12;70;18
230850;2022;12;72;2
230860;2020;12;70;8
230860;2020;12;72;1
230860;2021;12;70;8
230860;2021;12;72;1
230860;2022;12;70;8
230860;2022;12;72;1
230870;2020;12;70;27
230870;2020;12;72;2
230870;2021;12;70;29
230870;2021;12;72;1
230870;2022;12;70;29
230880;2020;12;70;4
230880;2020;12;72;1
230880;2021;12;70;4
230880;2021;12;72;1
230880;2022;12;70;4
230880;2022;12;72;1
230890;2020;12;70;9
230890;2020;12;72;1
230890;2021;12;70;9
230890;2021;12;72;1
230890;2022;12;70;9
230890;2022;12;72;1
230900;2020;12;70;6
230900;2020;12;72;1
230900;2021;12;70;6
230900;2021;12;72;1
230900;2022;12;70;6
230900;2022;12;72;1
230910;2020;12;70;4
230910;2020;12;72;1
230910;2021;12;70;4
230910;2022;12;70;4
230920;2020;12;70;7
230920;2020;12;72;1
230920;2021;12;70;7
230920;2021;12;72;1
230920;2022;12;70;7
230920;2022;12;72;1
230930;2020;12;70;11
230930;2020;12;72;1
230930;2021;12;70;11
230930;2021;12;72;1
230930;2022;12;70;13
230930;2022;12;72;1
230940;2020;12;70;13
230940;2020;12;72;1
230940;2021;12;70;13
230940;2021;12;72;1
230940;2022;12;70;14
230940;2022;12;72;1
230945;2020;12;70;11
230945;2020;12;72;1
230945;2021;12;70;13
230945;2021;12;72;1
230945;2022;12;70;13
230945;2022;12;72;1
230950;2020;12;70;9
230950;2020;12;72;1
230950;2021;12;70;10
230950;2021;12;72;1
230950;2022;12;70;10
230950;2022;12;72;1
230960;2020;12;70;21
230960;2020;12;72;2
230960;2021;12;70;23
230960;2021;12;72;2
230960;2022;12;70;23
230960;2022;12;72;2
230970;2020;12;70;25
230970;2020;12;72;2
230970;2021;12;70;26
230970;2021;12;72;2
230970;2022;12;70;27
230970;2022;12;72;2
230980;2020;12;70;6
230980;2021;12;70;6
230980;2022;12;70;6
230990;2020;12;70;3
230990;2020;12;72;1
230990;2021;12;70;3
230990;2021;12;72;1
230990;2022;12;70;3
230990;2022;12;72;1
231000;2020;12;70;4
231000;2020;12;72;1
231000;2021;12;70;4
231000;2021;12;72;1
231000;2022;12;70;4
231000;2022;12;72;1
231010;2020;12;70;5
231010;2020;12;72;1
231010;2021;12;70;5
231010;2021;12;72;1
231010;2022;12;70;5
231010;2022;12;72;1
231020;2020;12;70;11
231020;2020;12;72;2
231020;2021;12;70;11
231020;2021;12;72;2
231020;2022;12;70;13
231020;2022;12;72;2
231025;2020;12;70;10
231025;2020;12;72;1
231025;2021;12;70;10
231025;2021;12;72;1
231025;2022;12;70;11
231025;2022;12;72;1
231030;2020;12;70;15
231030;2020;12;72;2
231030;2021;12;70;15
231030;2021;12;72;2
231030;2022;12;70;13
231030;2022;12;72;2
231040;2020;12;70;5
231040;2020;12;72;1
231040;2021;12;70;5
231040;2021;12;72;1
231040;2022;12;70;5
231040;2022;12;72;1
231050;2020;12;70;16
231050;2020;12;72;2
231050;2021;12;70;16
231050;2022;12;70;16
231060;2020;12;70;4
231060;2020;12;72;1
231060;2021;12;70;4
231060;2021;12;72;1
231060;2022;12;70;4
231060;2022;12;72;1
231070;2020;12;70;15
231070;2020;12;72;2
231070;2021;12;70;15
231070;2021;12;72;2
231070;2022;12;70;15
231070;2022;12;72;2
231080;2020;12;70;7
231080;2020;12;72;1
231080;2021;12;70;7
231080;2021;12;72;1
231080;2022;12;70;7
231080;2022;12;72;1
231085;2020;12;70;10
231085;2020;12;72;1
231085;2021;12;70;10
231085;2021;12;72;1
231085;2022;12;70;10
231085;2022;12;72;1
231090;2020;12;70;8
231090;2020;12;72;1
231090;2021;12;70;8
231090;2021;12;72;1
231090;2022;12;70;8
231090;2022;12;72;1
231095;2020;12;70;5
231095;2020;12;72;1
231095;2021;12;70;5
231095;2021;12;72;1
231095;2022;12;70;5
231095;2022;12;72;1
231100;2020;12;70;5
231100;2020;12;72;1
231100;2021;12;70;5
231100;2021;12;72;1
231100;2022;12;70;5
231100;2022;12;72;1
231110;2020;12;70;7
231110;2020;12;72;1
231110;2021;12;70;7
231110;2021;12;72;1
231110;2022;12;70;7
231110;2022;12;72;1
231120;2020;12;70;5
231120;2021;12;70;5
231120;2022;12;70;5
231123;2020;12;70;3
231123;2021;12;70;3
231123;2022;12;70;3
231126;2020;12;70;9
231126;2020;12;72;2
231126;2021;12;70;9
231126;2021;12;72;1
231126;2022;12;70;9
231126;2022;12;72;1
231130;2020;12;70;25
231130;2020;12;72;2
231130;2021;12;70;24
231130;2021;12;72;2
231130;2022;12;70;24
231130;2022;12;72;2
231135;2020;12;70;7
231135;2020;12;72;1
231135;2021;12;70;7
231135;2021;12;72;1
231135;2022;12;70;8
231135;2022;12;72;1
231140;2020;12;70;27
231140;2020;12;72;2
231140;2021;12;70;27
231140;2021;12;72;2
231140;2022;12;70;27
231140;2022;12;72;2
231150;2020;12;70;9
231150;2020;12;72;1
231150;2021;12;70;9
231150;2021;12;72;1
231150;2022;12;70;9
231150;2022;12;72;1
231160;2020;12;70;14
231160;2020;12;72;2
231160;2021;12;70;14
231160;2021;12;72;2
231160;2022;12;70;14
231160;2022;12;72;2
231170;2020;12;70;9
231170;2020;12;72;1
231170;2021;12;70;9
231170;2021;12;72;1
231170;2022;12;70;9
231170;2022;12;72;1
231180;2020;12;70;25
231180;2020;12;72;3
231180;2021;12;70;25
231180;2021;12;72;3
231180;2022;12;70;26
231190;2020;12;70;8
231190;2020;12;72;1
231190;2021;12;70;8
231190;2021;12;72;1
231190;2022;12;70;8
231190;2022;12;72;1
231195;2020;12;70;7
231195;2020;12;72;1
231195;2021;12;70;7
231195;2021;12;72;1
231195;2022;12;70;7
231195;2022;12;72;1
231200;2020;12;70;13
231200;2021;12;70;13
231200;2021;12;72;1
231200;2022;12;70;13
231200;2022;12;72;1
231210;2020;12;70;7
231210;2020;12;72;1
231210;2021;12;70;8
231210;2021;12;72;1
231210;2022;12;70;8
231210;2022;12;72;1
231220;2020;12;70;15
231220;2020;12;72;2
231220;2021;12;70;18
231220;2021;12;72;2
231220;2022;12;70;18
231220;2022;12;72;2
231230;2020;12;70;17
231230;2020;12;72;2
231230;2021;12;70;17
231230;2021;12;72;2
231230;2022;12;70;19
231230;2022;12;72;2
231240;2020;12;70;20
231240;2020;12;72;2
231240;2021;12;70;21
231240;2021;12;72;3
231240;2022;12;70;23
231240;2022;12;72;3
231250;2020;12;70;4
231250;2020;12;72;1
231250;2021;12;70;4
231250;2021;12;72;1
231250;2022;12;70;4
231250;2022;12;72;1
231260;2020;12;70;6
231260;2020;12;72;1
231260;2021;12;70;6
231260;2021;12;72;1
231260;2022;12;70;6
231260;2022;12;72;1
231270;2020;12;70;13
231270;2021;12;70;13
231270;2022;12;70;13
231280;2020;12;70;3
231280;2020;12;72;1
231280;2021;12;70;4
231280;2021;12;72;1
231280;2022;12;70;4
231280;2022;12;72;1
231290;2020;12;70;70
231290;2020;12;72;6
231290;2021;12;70;79
231290;2021;12;72;6
231290;2022;12;70;79
231290;2022;12;72;6
231300;2020;12;70;9
231300;2021;12;70;9
231300;2022;12;70;9
231310;2020;12;70;11
231310;2020;12;72;1
231310;2021;12;70;11
231310;2021;12;72;1
231310;2022;12;70;11
231310;2022;12;72;1
231320;2020;12;70;12
231320;2020;12;72;1
231320;2021;12;70;12
231320;2021;12;72;1
231320;2022;12;70;12
231320;2022;12;72;1
231325;2020;12;70;4
231325;2020;12;72;1
231325;2021;12;70;4
231325;2021;12;72;1
231325;2022;12;70;4
231325;2022;12;72;1
231330;2020;12;70;25
231330;2020;12;72;4
231330;2021;12;70;25
231330;2021;12;72;4
231330;2022;12;70;25
231335;2020;12;70;8
231335;2020;12;72;1
231335;2021;12;70;8
231335;2021;12;72;1
231335;2022;12;70;8
231335;2022;12;72;1
231340;2020;12;70;26
231340;2020;12;72;2
231340;2021;12;70;26
231340;2021;12;72;2
231340;2022;12;70;26
231340;2022;12;72;2
231350;2020;12;70;19
231350;2020;12;72;3
231350;2021;12;70;21
231350;2021;12;72;3
231350;2022;12;70;21
231350;2022;12;72;3
231355;2020;12;70;7
231355;2020;12;72;1
231355;2021;12;70;7
231355;2021;12;72;1
231355;2022;12;70;7
231355;2022;12;72;1
231360;2020;12;70;17
231360;2020;12;72;1
231360;2021;12;70;17
231360;2021;12;72;1
231360;2022;12;70;18
231360;2022;12;72;1
231370;2020;12;70;3
231370;2020;12;72;1
231370;2021;12;70;4
231370;2021;12;72;1
231370;2022;12;70;4
231370;2022;12;72;1
231375;2020;12;70;7
231375;2020;12;72;1
231375;2021;12;70;7
231375;2021;12;72;1
231375;2022;12;70;7
231375;2022;12;72;1
231380;2020;12;70;10
231380;2020;12;72;1
231380;2021;12;70;10
231380;2021;12;72;1
231380;2022;12;70;11
231380;2022;12;72;1
231390;2020;12;70;7
231390;2020;12;72;1
231390;2021;12;70;7
231390;2021;12;72;1
231390;2022;12;70;7
231390;2022;12;72;1
231395;2020;12;70;9
231395;2020;12;72;1
231395;2021;12;70;9
231395;2021;12;72;1
231395;2022;12;70;9
231395;2022;12;72;1
231400;2020;12;70;15
231400;2020;12;72;1
231400;2021;12;70;15
231400;2021;12;72;1
231400;2022;12;70;15
231400;2022;12;72;1
231410;2020;12;70;19
231410;2020;12;72;1
231410;2021;12;70;19
231410;2021;12;72;1
231410;2022;12;70;19
231410;2022;12;72;1
240010;2020;12;70;5
240010;2020;12;72;1
240010;2021;12;70;5
240010;2021;12;72;1
240010;2022;12;70;5
240010;2022;12;72;1
240020;2020;12;70;18
240020;2021;12;70;18
240020;2022;12;70;18
240030;2020;12;70;5
240030;2020;12;72;1
240030;2021;12;70;5
240030;2021;12;72;1
240030;2022;12;70;5
240030;2022;12;72;1
240040;2020;12;70;2
240040;2020;12;72;1
240040;2021;12;70;2
240040;2021;12;72;1
240040;2022;12;70;2
240040;2022;12;72;1
240050;2020;12;70;7
240050;2020;12;72;1
240050;2021;12;70;7
240050;2021;12;72;1
240050;2022;12;70;7
240050;2022;12;72;1
240060;2020;12;70;2
240060;2020;12;72;1
240060;2021;12;70;2
240060;2021;12;72;1
240060;2022;12;70;2
240060;2022;12;72;1
240070;2020;12;70;5
240070;2020;12;72;1
240070;2021;12;70;5
240070;2021;12;72;1
240070;2022;12;70;5
240070;2022;12;72;1
240080;2020;12;70;5
240080;2020;12;72;1
240080;2021;12;70;5
240080;2021;12;72;1
240080;2022;12;70;5
240080;2022;12;72;1
240090;2020;12;70;3
240090;2020;12;72;1
240090;2021;12;70;4
240090;2021;12;72;1
240090;2022;12;70;4
240090;2022;12;72;1
240100;2020;12;70;11
240100;2020;12;72;1
240100;2021;12;70;12
240100;2021;12;72;1
240100;2022;12;70;12
240100;2022;12;72;1
240110;2020;12;70;9
240110;2020;12;72;1
240110;2021;12;70;9
240110;2021;12;72;1
240110;2022;12;70;9
240110;2022;12;72;1
240120;2020;12;70;5
240120;2020;12;72;1
240120;2021;12;70;6
240120;2021;12;72;1
240120;2022;12;70;6
240120;2022;12;72;1
240130;2020;12;70;3
240130;2020;12;72;1
240130;2021;12;70;3
240130;2021;12;72;1
240130;2022;12;70;3
240130;2022;12;72;1
240140;2020;12;70;4
240140;2020;12;72;1
240140;2021;12;70;4
240140;2022;12;70;4
240145;2020;12;70;11
240145;2020;12;72;1
240145;2021;12;70;11
240145;2021;12;72;1
240145;2022;12;70;11
240145;2022;12;72;1
240150;2020;12;70;2
240150;2020;12;72;1
240150;2021;12;70;2
240150;2021;12;72;1
240150;2022;12;70;2
240150;2022;12;72;1
240160;2020;12;70;2
240160;2021;12;70;2
240160;2022;12;70;2
240165;2020;12;70;1
240165;2021;12;70;1
240165;2022;12;70;1
240170;2020;12;70;4
240170;2020;12;72;1
240170;2021;12;70;4
240170;2021;12;72;1
240170;2022;12;70;4
240170;2022;12;72;1
240180;2020;12;70;6
240180;2020;12;72;1
240180;2021;12;70;6
240180;2021;12;72;1
240180;2022;12;70;6
240180;2022;12;72;1
240185;2020;12;70;3
240185;2020;12;72;1
240185;2021;12;70;3
240185;2021;12;72;1
240185;2022;12;70;3
240185;2022;12;72;1
240190;2020;12;70;2
240190;2020;12;72;1
240190;2021;12;70;2
240190;2021;12;72;1
240190;2022;12;70;2
240190;2022;12;72;1
240200;2020;12;70;24
240200;2020;12;72;1
240200;2021;12;70;24
240200;2021;12;72;1
240200;2022;12;70;24
240200;2022;12;72;1
240210;2020;12;70;5
240210;2020;12;72;1
240210;2021;12;70;5
240210;2022;12;70;5
240220;2020;12;70;15
240220;2020;12;72;1
240220;2021;12;70;15
240220;2022;12;70;15
240230;2020;12;70;8
240230;2020;12;72;1
240230;2021;12;70;8
240230;2021;12;72;1
240230;2022;12;70;8
240230;2022;12;72;1
240240;2020;12;70;3
240240;2020;12;72;1
240240;2021;12;70;3
240240;2021;12;72;1
240240;2022;12;70;3
240240;2022;12;72;1
240250;2020;12;70;4
240250;2021;12;70;5
240250;2022;12;70;5
240260;2020;12;70;21
240260;2020;12;72;1
240260;2021;12;70;21
240260;2021;12;72;1
240260;2022;12;70;27
240260;2022;12;72;1
240270;2020;12;70;5
240270;2021;12;70;5
240270;2022;12;70;5
240280;2020;12;70;3
240280;2021;12;70;3
240280;2022;12;70;3
240290;2020;12;70;2
240290;2020;12;72;1
240290;2021;12;70;2
240290;2021;12;72;1
240290;2022;12;70;2
240290;2022;12;72;1
240300;2020;12;70;3
240300;2021;12;70;3
240300;2021;12;72;1
240300;2022;12;70;3
240300;2022;12;72;1
240310;2020;12;70;17
240310;2021;12;70;17
240310;2022;12;70;17
240320;2020;12;70;3
240320;2020;12;72;1
240320;2021;12;70;3
240320;2021;12;72;1
240320;2022;12;70;3
240320;2022;12;72;1
240325;2020;12;70;55
240325;2021;12;70;56
240325;2022;12;70;57
240330;2020;12;70;3
240330;2020;12;72;1
240330;2021;12;70;3
240330;2021;12;72;1
240330;2022;12;70;3
240330;2022;12;72;1
240340;2020;12;70;3
240340;2020;12;72;1
240340;2021;12;70;3
240340;2021;12;72;1
240340;2022;12;70;3
240340;2022;12;72;1
240350;2020;12;70;5
240350;2020;12;72;1
240350;2021;12;70;5
240350;2021;12;72;1
240350;2022;12;70;5
240350;2022;12;72;1
240360;2020;12;70;13
240360;2020;12;72;1
240360;2021;12;70;13
240360;2021;12;72;1
240360;2022;12;70;13
240360;2022;12;72;1
240370;2020;12;70;2
240370;2020;12;72;1
240370;2021;12;70;2
240370;2021;12;72;1
240370;2022;12;70;2
240370;2022;12;72;1
240375;2020;12;70;2
240375;2020;12;72;1
240375;2021;12;70;2
240375;2021;12;72;1
240375;2022;12;70;2
240375;2022;12;72;1
240380;2020;12;70;4
240380;2020;12;72;1
240380;2021;12;70;4
240380;2021;12;72;1
240380;2022;12;70;4
240380;2022;12;72;1
240390;2020;12;70;1
240390;2020;12;72;1
240390;2021;12;70;1
240390;2021;12;72;1
240390;2022;12;70;1
240390;2022;12;72;1
240400;2020;12;70;2
240400;2020;12;72;1
240400;2021;12;70;2
240400;2021;12;72;1
240400;2022;12;70;2
240400;2022;12;72;1
240410;2020;12;70;1
240410;2021;12;70;1
240410;2021;12;72;1
240410;2022;12;70;1
240410;2022;12;72;1
240420;2020;12;70;12
240420;2020;12;72;2
240420;2021;12;70;12
240420;2021;12;72;2
240420;2022;12;70;13
240420;2022;12;72;2
240430;2020;12;70;5
240430;2020;12;72;1
240430;2021;12;70;5
240430;2021;12;72;1
240430;2022;12;70;5
240430;2022;12;72;1
240440;2020;12;70;5
240440;2020;12;72;1
240440;2021;12;70;5
240440;2021;12;72;1
240440;2022;12;70;5
240440;2022;12;72;1
240450;2020;12;70;7
240450;2020;12;72;1
240450;2021;12;70;8
240450;2021;12;72;1
240450;2022;12;70;8
240450;2022;12;72;1
240460;2020;12;70;5
240460;2020;12;72;1
240460;2021;12;70;5
240460;2021;12;72;1
240460;2022;12;70;7
240460;2022;12;72;1
240470;2020;12;70;7
240470;2020;12;72;1
240470;2021;12;70;7
240470;2021;12;72;1
240470;2022;12;70;7
240470;2022;12;72;1
240480;2020;12;70;1
240480;2020;12;72;1
240480;2021;12;70;1
240480;2021;12;72;1
240480;2022;12;70;1
240480;2022;12;72;1
240485;2020;12;70;3
240485;2020;12;72;1
240485;2021;12;70;4
240485;2021;12;72;1
240485;2022;12;70;4
240485;2022;12;72;1
240490;2020;12;70;3
240490;2020;12;72;1
240490;2021;12;70;3
240490;2021;12;72;1
240490;2022;12;70;3
240490;2022;12;72;1
240500;2020;12;70;3
240500;2021;12;70;3
240500;2022;12;70;4
240510;2020;12;70;3
240510;2020;12;72;1
240510;2021;12;70;3
240510;2021;12;72;1
240510;2022;12;70;3
240510;2022;12;72;1
240520;2020;12;70;3
240520;2020;12;72;1
240520;2021;12;70;3
240520;2021;12;72;1
240520;2022;12;70;3
240520;2022;12;72;1
240530;2020;12;70;4
240530;2020;12;72;1
240530;2021;12;70;4
240530;2021;12;72;1
240530;2022;12;70;4
240530;2022;12;72;1
240540;2020;12;70;3
240540;2020;12;72;1
240540;2021;12;70;3
240540;2021;12;72;1
240540;2022;12;70;3
240540;2022;12;72;1
240550;2020;12;70;1
240550;2020;12;72;1
240550;2021;12;70;1
240550;2021;12;72;1
240550;2022;12;70;1
240550;2022;12;72;1
240560;2020;12;70;6
240560;2021;12;70;6
240560;2022;12;70;6
240570;2020;12;70;5
240570;2020;12;72;1
240570;2021;12;70;5
240570;2021;12;72;1
240570;2022;12;70;5
240570;2022;12;72;1
240580;2020;12;70;16
240580;2020;12;72;2
240580;2021;12;70;16
240580;2021;12;72;2
240580;2022;12;70;16
240580;2022;12;72;2
240590;2020;12;70;1
240590;2020;12;72;1
240590;2021;12;70;1
240590;2021;12;72;1
240590;2022;12;70;1
240590;2022;12;72;1
240600;2020;12;70;3
240600;2020;12;72;1
240600;2021;12;70;3
240600;2021;12;72;1
240600;2022;12;70;3
240600;2022;12;72;1
240610;2020;12;70;9
240610;2020;12;72;1
240610;2021;12;70;9
240610;2021;12;72;1
240610;2022;12;70;9
240610;2022;12;72;1
240615;2020;12;70;2
240615;2020;12;72;1
240615;2021;12;70;2
240615;2022;12;70;2
240620;2020;12;70;3
240620;2020;12;72;1
240620;2021;12;70;3
240620;2021;12;72;1
240620;2022;12;70;3
240620;2022;12;72;1
240630;2020;12;70;4
240630;2020;12;72;1
240630;2021;12;70;4
240630;2021;12;72;1
240630;2022;12;70;4
240630;2022;12;72;1
240640;2020;12;70;1
240640;2020;12;72;1
240640;2021;12;70;1
240640;2021;12;72;1
240640;2022;12;70;1
240640;2022;12;72;1
240650;2020;12;70;6
240650;2021;12;70;6
240650;2022;12;70;6
240660;2020;12;70;4
240660;2020;12;72;1
240660;2021;12;70;4
240660;2021;12;72;1
240660;2022;12;70;4
240660;2022;12;72;1
240670;2020;12;70;5
240670;2020;12;72;1
240670;2021;12;70;5
240670;2021;12;72;1
240670;2022;12;70;5
240670;2022;12;72;1
240680;2020;12;70;2
240680;2021;12;70;2
240680;2022;12;70;2
240690;2020;12;70;2
240690;2020;12;72;1
240690;2021;12;70;2
240690;2021;12;72;1
240690;2022;12;70;2
240690;2022;12;72;1
240700;2020;12;70;5
240700;2020;12;72;1
240700;2021;12;70;5
240700;2021;12;72;1
240700;2022;12;70;5
240700;2022;12;72;1
240710;2020;12;70;25
240710;2020;12;72;3
240710;2021;12;70;24
240710;2021;12;72;3
240710;2022;12;70;24
240710;2022;12;72;3
240720;2020;12;70;11
240720;2020;12;72;1
240720;2021;12;70;11
240720;2021;12;72;1
240720;2022;12;70;11
240720;2022;12;72;1
240725;2020;12;70;2
240725;2020;12;72;1
240725;2021;12;70;2
240725;2021;12;72;1
240725;2022;12;70;2
240725;2022;12;72;1
240730;2020;12;70;4
240730;2020;12;72;1
240730;2021;12;70;4
240730;2021;12;72;1
240730;2022;12;70;4
240730;2022;12;72;1
240740;2020;12;70;4
240740;2020;12;72;1
240740;2021;12;70;4
240740;2021;12;72;1
240740;2022;12;70;4
240740;2022;12;72;1
240750;2020;12;70;6
240750;2020;12;72;1
240750;2021;12;70;6
240750;2021;12;72;1
240750;2022;12;70;6
240750;2022;12;72;1
240760;2020;12;70;2
240760;2020;12;72;1
240760;2021;12;70;2
240760;2021;12;72;1
240760;2022;12;70;2
240760;2022;12;72;1
240770;2020;12;70;6
240770;2020;12;72;1
240770;2021;12;70;6
240770;2021;12;72;1
240770;2022;12;70;6
240770;2022;12;72;1
240780;2020;12;70;10
240780;2020;12;72;2
240780;2021;12;70;10
240780;2022;12;70;11
240790;2020;12;70;1
240790;2020;12;72;1
240790;2021;12;70;1
240790;2021;12;72;1
240790;2022;12;70;1
240790;2022;12;72;1
240800;2020;12;70;70
240800;2020;12;72;5
240800;2021;12;70;71
240800;2021;12;72;5
240800;2022;12;70;71
240800;2022;12;72;5
240810;2020;12;70;147
240810;2020;12;72;3
240810;2021;12;70;148
240810;2021;12;72;3
240810;2022;12;70;149
240810;2022;12;72;3
240820;2020;12;70;12
240820;2020;12;72;2
240820;2021;12;70;12
240820;2021;12;72;2
240820;2022;12;70;14
240820;2022;12;72;2
240830;2020;12;70;15
240830;2020;12;72;1
240830;2021;12;70;15
240830;2021;12;72;1
240830;2022;12;70;15
240830;2022;12;72;1
240840;2020;12;70;2
240840;2020;12;72;1
240840;2021;12;70;2
240840;2021;12;72;1
240840;2022;12;70;2
240840;2022;12;72;1
240850;2020;12;70;2
240850;2020;12;72;1
240850;2021;12;70;2
240850;2021;12;72;1
240850;2022;12;70;2
240850;2022;12;72;1
240860;2020;12;70;2
240860;2020;12;72;1
240860;2021;12;70;2
240860;2021;12;72;1
240860;2022;12;70;2
240860;2022;12;72;1
240870;2020;12;70;2
240870;2020;12;72;1
240870;2021;12;70;2
240870;2021;12;72;1
240870;2022;12;70;2
240870;2022;12;72;1
240880;2020;12;70;2
240880;2020;12;72;1
240880;2021;12;70;3
240880;2021;12;72;1
240880;2022;12;70;3
240880;2022;12;72;1
240890;2020;12;70;8
240890;2020;12;72;1
240890;2021;12;70;8
240890;2021;12;72;1
240890;2022;12;70;8
240890;2022;12;72;1
240895;2020;12;70;5
240895;2020;12;72;1
240895;2021;12;70;5
240895;2021;12;72;1
240895;2022;12;70;5
240895;2022;12;72;1
240910;2020;12;70;6
240910;2020;12;72;1
240910;2021;12;70;6
240910;2021;12;72;1
240910;2022;12;70;6
240910;2022;12;72;1
240920;2020;12;70;1
240920;2020;12;72;1
240920;2021;12;70;1
240920;2022;12;70;2
240930;2020;12;70;6
240930;2020;12;72;1
240930;2021;12;70;6
240930;2021;12;72;1
240930;2022;12;70;6
240930;2022;12;72;1
240933;2020;12;70;2
240933;2020;12;72;1
240933;2021;12;70;2
240933;2021;12;72;1
240933;2022;12;70;3
240933;2022;12;72;1
240940;2020;12;70;10
240940;2020;12;72;1
240940;2021;12;70;12
240940;2021;12;72;1
240940;2022;12;70;13
240950;2020;12;70;2
240950;2020;12;72;1
240950;2021;12;70;2
240950;2021;12;72;1
240950;2022;12;70;2
240950;2022;12;72;1
240960;2020;12;70;2
240960;2020;12;72;1
240960;2021;12;70;2
240960;2021;12;72;1
240960;2022;12;70;2
240960;2022;12;72;1
240970;2020;12;70;5
240970;2020;12;72;1
240970;2021;12;70;4
240970;2021;12;72;1
240970;2022;12;70;4
240970;2022;12;72;1
240980;2020;12;70;7
240980;2020;12;72;1
240980;2021;12;70;7
240980;2021;12;72;1
240980;2022;12;70;7
240980;2022;12;72;1
240990;2020;12;70;6
240990;2020;12;72;1
240990;2021;12;70;6
240990;2021;12;72;1
240990;2022;12;70;6
240990;2022;12;72;1
241000;2020;12;70;2
241000;2020;12;72;1
241000;2021;12;70;2
241000;2021;12;72;1
241000;2022;12;70;2
241000;2022;12;72;1
241010;2020;12;70;6
241010;2020;12;72;1
241010;2021;12;70;6
241010;2021;12;72;1
241010;2022;12;70;6
241010;2022;12;72;1
241020;2020;12;70;3
241020;2021;12;70;4
241020;2022;12;70;4
241025;2020;12;70;2
241025;2020;12;72;1
241025;2021;12;70;2
241025;2021;12;72;1
241025;2022;12;70;2
241025;2022;12;72;1
241030;2020;12;70;5
241030;2020;12;72;1
241030;2021;12;70;5
241030;2021;12;72;1
241030;2022;12;70;5
241030;2022;12;72;1
241040;2020;12;70;5
241040;2020;12;72;1
241040;2021;12;70;5
241040;2022;12;70;5
241050;2020;12;70;2
241050;2020;12;72;1
241050;2021;12;70;2
241050;2021;12;72;1
241050;2022;12;70;2
241050;2022;12;72;1
241060;2020;12;70;2
241060;2020;12;72;1
241060;2021;12;70;2
241060;2021;12;72;1
241060;2022;12;70;2
241060;2022;12;72;1
