MUNICIPIO_CODIGO;ANO;MES;TIPO_EQP;TOTAL_EQUIPES
521375;2021;12;75;1
521375;2022;12;75;1
521440;2021;12;75;1
521440;2022;12;75;1
521560;2021;12;75;2
521560;2022;12;75;2
521570;2021;12;75;1
521570;2022;12;75;1
521640;2021;12;75;1
521640;2022;12;75;1
521645;2022;12;75;1
521720;2022;12;75;1
521830;2022;12;75;1
521880;2020;12;75;3
521880;2021;12;75;4
521880;2022;12;75;4
521930;2021;12;75;1
521930;2022;12;75;1
521975;2020;12;75;1
522010;2021;12;75;1
522010;2022;12;75;1
522180;2019;12;58;1
522180;2020;12;75;1
522180;2021;12;75;1
522180;2022;12;75;1
530010;2021;12;75;6
530010;2022;12;75;8
