MUNICIPIO_CODIGO;ANO;MES;TIPO_EQP;TOTAL_EQUIPES
210005;2019;12;4;1
210005;2020;12;70;28
210005;2021;12;70;28
210005;2022;12;70;31
210010;2013;12;1;1
210010;2014;12;1;1
210010;2015;12;1;1
210010;2016;12;1;1
210010;2017;12;1;1
210010;2018;12;1;1
210010;2019;12;1;1
210010;2020;12;70;3
210010;2021;12;70;3
210010;2022;12;70;3
210015;2013;12;1;2
210015;2014;12;1;1
210015;2015;12;1;1
210015;2016;12;1;1
210015;2017;12;1;1
210015;2020;12;70;6
210015;2021;12;70;6
210015;2022;12;70;6
210020;2013;12;1;4
210020;2014;12;1;4
210020;2015;12;1;4
210020;2016;12;1;4
210020;2017;12;1;4
210020;2018;12;1;4
210020;2019;12;1;4
210020;2020;12;70;9
210020;2021;12;70;9
210020;2022;12;70;11
210030;2013;12;1;6
210030;2013;12;4;1
210030;2014;12;1;7
210030;2014;12;4;1
210030;2015;12;1;7
210030;2015;12;4;1
210030;2016;12;1;7
210030;2016;12;4;1
210030;2017;12;1;7
210030;2017;12;4;1
210030;2018;12;1;7
210030;2018;12;4;1
210030;2019;12;1;7
210030;2019;12;4;1
210030;2020;12;70;10
210030;2021;12;70;11
210030;2022;12;70;11
210040;2013;12;1;2
210040;2014;12;1;2
210040;2015;12;1;3
210040;2016;12;1;1
210040;2016;12;36;2
210040;2017;12;1;2
210040;2018;12;1;2
210040;2019;12;1;2
210040;2020;12;70;5
210040;2021;12;70;5
210040;2022;12;70;5
210043;2013;12;1;3
210043;2014;12;1;3
210043;2015;12;1;3
210043;2016;12;1;3
210043;2017;12;1;4
210043;2018;12;1;7
210043;2019;12;1;7
210043;2020;12;70;13
210043;2021;12;70;13
210043;2022;12;70;13
210047;2015;12;4;2
210047;2016;12;4;4
210047;2017;12;1;3
210047;2017;12;4;5
210047;2018;12;1;2
210047;2018;12;4;5
210047;2019;12;1;2
210047;2019;12;4;5
210047;2020;12;70;16
210047;2021;12;70;16
210047;2022;12;70;17
210050;2013;12;1;2
210050;2014;12;1;3
210050;2014;12;4;1
210050;2015;12;1;2
210050;2015;12;4;2
210050;2016;12;1;3
210050;2016;12;4;1
210050;2017;12;1;2
210050;2017;12;4;1
210050;2018;12;1;2
210050;2018;12;4;1
210050;2019;12;1;2
210050;2019;12;4;1
210050;2020;12;70;5
210050;2021;12;70;5
210050;2022;12;70;5
210055;2020;12;70;3
210055;2021;12;70;3
210055;2022;12;70;3
210060;2013;12;1;6
210060;2013;12;4;2
210060;2014;12;1;12
210060;2015;12;1;15
210060;2016;12;1;15
210060;2017;12;1;9
210060;2018;12;1;9
210060;2019;12;1;9
210060;2020;12;70;19
210060;2021;12;70;21
210060;2022;12;70;21
210070;2013;12;1;4
210070;2013;12;4;1
210070;2014;12;1;4
210070;2015;12;1;3
210070;2016;12;1;2
210070;2017;12;1;3
210070;2018;12;1;5
210070;2019;12;1;5
210070;2020;12;70;13
210070;2021;12;70;13
210070;2022;12;70;13
210080;2013;12;1;1
210080;2014;12;1;2
210080;2015;12;1;3
210080;2016;12;1;3
210080;2017;12;1;3
210080;2018;12;1;3
210080;2019;12;1;3
210080;2020;12;1;1
210080;2020;12;70;6
210080;2021;12;1;1
210080;2021;12;70;7
210080;2022;12;1;1
210080;2022;12;70;7
210083;2013;12;4;1
210083;2014;12;4;1
210083;2015;12;4;2
210083;2016;12;4;2
210083;2017;12;1;2
210083;2018;12;4;3
210083;2019;12;4;1
210083;2020;12;70;6
210083;2021;12;70;6
210083;2022;12;70;6
210087;2013;12;1;2
210087;2014;12;1;3
210087;2015;12;1;3
210087;2016;12;1;3
210087;2017;12;1;1
210087;2018;12;1;1
210087;2020;12;70;8
210087;2021;12;70;8
210087;2022;12;70;8
210090;2013;12;1;11
210090;2014;12;1;11
210090;2015;12;1;13
210090;2016;12;1;13
210090;2017;12;1;13
210090;2018;12;1;13
210090;2019;12;1;13
210090;2020;12;70;17
210090;2021;12;70;17
210090;2022;12;70;17
210095;2013;12;1;3
210095;2013;12;4;3
210095;2014;12;1;3
210095;2014;12;4;3
210095;2015;12;1;4
210095;2015;12;4;2
210095;2016;12;1;4
210095;2016;12;4;2
210095;2017;12;1;3
210095;2018;12;1;3
210095;2019;12;1;3
210095;2020;12;70;11
210095;2021;12;70;11
210095;2022;12;70;11
210095;2022;12;76;1
210100;2013;12;4;2
210100;2013;12;36;1
210100;2014;12;1;3
210100;2014;12;36;1
210100;2015;12;1;2
210100;2015;12;36;1
210100;2016;12;1;1
210100;2016;12;36;1
210100;2017;12;36;1
210100;2018;12;1;1
210100;2018;12;36;1
210100;2019;12;1;1
210100;2019;12;36;1
210100;2020;12;70;12
210100;2021;12;70;12
210100;2022;12;70;12
210110;2013;12;1;1
210110;2014;12;1;1
210110;2015;12;1;1
210110;2016;12;1;1
210110;2017;12;1;1
210110;2018;12;1;1
210110;2019;12;1;1
210110;2020;12;70;6
210110;2021;12;70;6
210110;2022;12;70;6
210120;2013;12;1;22
210120;2014;12;1;21
210120;2015;12;1;22
210120;2016;12;1;24
210120;2017;12;1;14
210120;2018;12;1;14
210120;2019;12;1;14
210120;2020;12;70;42
210120;2021;12;70;43
210120;2022;12;70;44
210125;2017;12;1;1
210125;2018;12;1;2
210125;2019;12;1;2
210125;2020;12;70;8
210125;2021;12;70;8
210125;2022;12;70;8
210130;2020;12;70;7
210130;2021;12;70;7
210130;2022;12;70;7
210135;2018;12;1;1
210135;2019;12;1;1
210135;2020;12;70;3
210135;2021;12;70;3
210135;2022;12;70;3
210140;2013;12;1;9
210140;2013;12;4;3
210140;2014;12;1;13
210140;2014;12;4;2
210140;2015;12;1;13
210140;2015;12;4;2
210140;2016;12;1;12
210140;2016;12;4;2
210140;2017;12;1;12
210140;2017;12;4;1
210140;2017;12;33;1
210140;2018;12;1;12
210140;2019;12;1;7
210140;2019;12;33;1
210140;2020;12;70;28
210140;2021;12;70;27
210140;2022;12;70;27
210150;2020;12;70;9
210150;2021;12;70;9
210150;2022;12;70;9
210160;2013;12;1;8
210160;2013;12;4;8
210160;2014;12;1;16
210160;2014;12;4;5
210160;2015;12;1;16
210160;2015;12;4;6
210160;2016;12;1;12
210160;2016;12;4;10
210160;2017;12;1;16
210160;2017;12;4;6
210160;2018;12;1;16
210160;2018;12;4;6
210160;2019;12;1;11
210160;2019;12;4;11
210160;2020;12;70;26
210160;2021;12;70;26
210160;2022;12;70;22
210170;2013;12;1;11
210170;2014;12;1;13
210170;2015;12;1;13
210170;2016;12;1;13
210170;2017;12;1;11
210170;2018;12;1;10
210170;2019;12;1;10
210170;2020;12;70;23
210170;2021;12;70;27
210170;2022;12;70;27
210173;2020;12;70;2
210173;2021;12;70;3
210173;2022;12;70;3
210177;2014;12;1;2
210177;2015;12;1;2
210177;2016;12;1;2
210177;2017;12;1;2
210177;2018;12;1;2
210177;2019;12;1;2
210177;2020;12;70;6
210177;2021;12;70;6
210177;2022;12;70;6
210180;2018;12;1;1
210180;2019;12;1;1
210180;2020;12;70;3
210180;2021;12;70;3
210180;2022;12;70;3
210190;2013;12;1;6
210190;2014;12;1;8
210190;2015;12;1;8
210190;2016;12;1;8
210190;2017;12;1;8
210190;2018;12;1;8
210190;2019;12;1;8
210190;2020;12;70;10
210190;2021;12;70;10
210190;2022;12;70;10
210193;2020;12;70;3
210193;2021;12;70;3
210193;2022;12;70;3
210197;2014;12;1;1
210197;2016;12;1;1
210197;2020;12;70;3
210197;2021;12;70;3
210197;2022;12;70;4
210200;2013;12;1;8
210200;2014;12;1;8
210200;2015;12;1;8
210200;2016;12;1;8
210200;2017;12;1;8
210200;2018;12;1;8
210200;2019;12;1;8
210200;2020;12;70;20
210200;2021;12;70;20
210200;2022;12;70;20
210203;2013;12;1;4
210203;2013;12;4;1
210203;2014;12;1;4
210203;2014;12;4;1
210203;2015;12;1;4
210203;2015;12;4;1
210203;2016;12;1;2
210203;2016;12;4;3
210203;2017;12;1;5
210203;2017;12;4;1
210203;2018;12;1;5
210203;2018;12;4;2
210203;2019;12;1;4
210203;2019;12;4;2
210203;2020;12;70;14
210203;2021;12;70;14
210203;2022;12;70;14
210207;2020;12;70;7
210207;2021;12;70;7
210207;2022;12;70;7
210210;2013;12;1;9
210210;2013;12;4;1
210210;2014;12;1;9
210210;2014;12;4;1
210210;2015;12;1;9
210210;2015;12;4;1
210210;2016;12;1;9
210210;2016;12;4;1
210210;2017;12;1;6
210210;2017;12;4;1
210210;2018;12;1;6
210210;2018;12;4;1
210210;2019;12;1;6
210210;2019;12;4;1
210210;2020;12;4;1
210210;2020;12;70;10
210210;2021;12;70;14
210210;2021;12;76;1
210210;2022;12;70;16
210210;2022;12;76;1
210215;2016;12;1;2
210215;2016;12;4;2
210215;2017;12;4;2
210215;2020;12;70;5
210215;2021;12;70;5
210215;2022;12;70;5
210220;2013;12;1;7
210220;2014;12;1;7
210220;2015;12;1;7
210220;2016;12;1;7
210220;2017;12;1;7
210220;2018;12;1;7
210220;2019;12;1;7
210220;2020;12;70;13
210220;2021;12;70;13
210220;2022;12;70;13
210230;2013;12;1;4
210230;2013;12;4;1
210230;2014;12;1;4
210230;2014;12;4;1
210230;2015;12;1;4
210230;2015;12;4;1
210230;2016;12;1;4
210230;2016;12;4;1
210230;2017;12;1;2
210230;2017;12;4;1
210230;2018;12;1;3
210230;2018;12;4;1
210230;2019;12;1;4
210230;2019;12;4;1
210230;2020;12;70;7
210230;2021;12;70;7
210230;2022;12;70;7
210232;2013;12;1;10
210232;2013;12;4;4
210232;2014;12;1;12
210232;2014;12;4;3
210232;2015;12;1;13
210232;2015;12;4;3
210232;2016;12;1;13
210232;2016;12;4;3
210232;2017;12;1;14
210232;2017;12;4;3
210232;2018;12;1;11
210232;2018;12;4;7
210232;2019;12;1;15
210232;2019;12;4;3
210232;2020;12;70;24
210232;2021;12;70;25
210232;2022;12;70;27
210235;2013;12;1;3
210235;2014;12;1;3
210235;2015;12;1;4
210235;2016;12;1;4
210235;2017;12;1;2
210235;2018;12;1;2
210235;2019;12;1;2
210235;2020;12;70;7
210235;2021;12;70;8
210235;2022;12;70;8
210237;2013;12;1;1
210237;2014;12;1;1
210237;2015;12;1;1
210237;2016;12;1;1
210237;2020;12;70;4
210237;2021;12;70;4
210237;2021;12;76;2
210237;2022;12;70;4
210237;2022;12;76;2
210240;2013;12;1;3
210240;2014;12;1;3
210240;2015;12;1;3
210240;2016;12;1;3
210240;2017;12;1;2
210240;2018;12;1;2
210240;2019;12;1;2
210240;2020;12;70;5
210240;2021;12;70;5
210240;2022;12;70;5
210250;2013;12;1;1
210250;2014;12;1;1
210250;2015;12;1;1
210250;2016;12;4;1
210250;2017;12;4;1
210250;2018;12;4;1
210250;2019;12;4;2
210250;2020;12;70;6
210250;2021;12;70;6
210250;2022;12;70;6
210255;2020;12;70;5
210255;2021;12;70;7
210255;2022;12;70;7
210260;2013;12;1;1
210260;2013;12;4;2
210260;2014;12;1;3
210260;2015;12;1;3
210260;2016;12;1;3
210260;2017;12;1;3
210260;2018;12;1;3
210260;2019;12;1;1
210260;2019;12;4;1
210260;2020;12;70;9
210260;2021;12;70;9
210260;2021;12;76;2
210260;2022;12;70;9
210260;2022;12;76;2
210270;2013;12;1;3
210270;2014;12;1;3
210270;2015;12;1;3
210270;2016;12;1;3
210270;2017;12;1;4
210270;2018;12;1;4
210270;2019;12;1;3
210270;2019;12;4;1
210270;2020;12;70;10
210270;2021;12;70;10
210270;2022;12;70;10
210275;2020;12;70;5
210275;2021;12;70;5
210275;2022;12;70;5
210280;2013;12;1;2
210280;2013;12;4;1
210280;2014;12;1;2
210280;2014;12;4;1
210280;2015;12;1;2
210280;2015;12;4;1
210280;2016;12;1;3
210280;2016;12;4;1
210280;2017;12;1;2
210280;2017;12;4;2
210280;2018;12;1;2
210280;2018;12;4;2
210280;2019;12;1;3
210280;2019;12;4;1
210280;2020;12;4;1
210280;2020;12;70;11
210280;2021;12;4;1
210280;2021;12;70;12
210280;2022;12;4;1
210280;2022;12;70;12
210290;2013;12;1;3
210290;2014;12;1;3
210290;2015;12;1;3
210290;2016;12;1;3
210290;2017;12;1;1
210290;2018;12;1;1
210290;2019;12;1;1
210290;2020;12;1;1
210290;2020;12;70;8
210290;2021;12;1;1
210290;2021;12;70;8
210290;2022;12;1;1
210290;2022;12;70;8
210300;2013;12;1;3
210300;2014;12;1;5
210300;2014;12;4;1
210300;2015;12;1;10
210300;2016;12;1;8
210300;2017;12;1;5
210300;2018;12;1;2
210300;2019;12;1;7
210300;2020;12;1;1
210300;2020;12;70;54
210300;2021;12;1;1
210300;2021;12;70;55
210300;2022;12;1;1
210300;2022;12;70;56
210310;2014;12;1;1
210310;2015;12;1;1
210310;2016;12;1;1
210310;2017;12;1;1
210310;2018;12;1;1
210310;2019;12;1;1
210310;2020;12;70;5
210310;2021;12;70;5
210310;2022;12;70;5
210312;2020;12;70;3
210312;2021;12;70;4
210312;2022;12;70;4
210315;2013;12;1;2
210315;2014;12;1;2
210315;2015;12;1;2
210315;2016;12;1;2
210315;2017;12;1;2
210315;2018;12;1;2
210315;2019;12;1;2
210315;2020;12;70;5
210315;2021;12;70;7
210315;2022;12;70;7
210317;2013;12;1;4
210317;2013;12;4;1
210317;2014;12;1;6
210317;2015;12;1;6
210317;2016;12;1;5
210317;2017;12;1;5
210317;2020;12;70;8
210317;2021;12;70;8
210317;2022;12;70;8
210320;2013;12;1;4
210320;2013;12;4;5
210320;2013;12;36;1
210320;2014;12;1;11
210320;2014;12;4;1
210320;2015;12;1;11
210320;2015;12;4;1
210320;2016;12;1;12
210320;2016;12;4;1
210320;2017;12;1;12
210320;2017;12;4;1
210320;2018;12;1;9
210320;2018;12;4;1
210320;2019;12;1;9
210320;2019;12;4;1
210320;2020;12;70;23
210320;2021;12;70;25
210320;2022;12;70;25
210325;2013;12;1;1
210325;2014;12;1;1
210325;2015;12;1;1
210325;2016;12;1;1
210325;2017;12;1;1
210325;2018;12;1;1
210325;2020;12;70;5
210325;2021;12;70;7
210325;2022;12;70;7
210330;2013;12;1;9
210330;2013;12;4;3
210330;2014;12;1;17
210330;2015;12;1;15
210330;2016;12;1;15
210330;2017;12;1;15
210330;2018;12;1;16
210330;2019;12;1;18
210330;2020;12;70;40
210330;2021;12;70;40
210330;2022;12;70;40
210340;2013;12;4;1
210340;2014;12;4;1
210340;2015;12;4;1
210340;2016;12;4;1
210340;2017;12;1;1
210340;2017;12;4;1
210340;2018;12;1;1
210340;2018;12;4;1
210340;2019;12;1;1
210340;2019;12;4;1
210340;2020;12;70;15
210340;2021;12;70;15
210340;2022;12;70;18
210350;2013;12;1;7
210350;2013;12;4;1
210350;2014;12;1;7
210350;2014;12;4;1
210350;2015;12;1;8
210350;2015;12;4;1
210350;2016;12;1;3
210350;2016;12;4;1
210350;2017;12;1;10
210350;2017;12;4;1
210350;2018;12;1;4
210350;2018;12;4;1
210350;2019;12;1;7
210350;2019;12;4;1
210350;2020;12;70;21
210350;2021;12;70;22
210350;2022;12;70;22
210355;2013;12;1;2
210355;2014;12;1;3
210355;2015;12;1;4
210355;2016;12;1;4
210355;2017;12;1;4
210355;2018;12;1;2
210355;2019;12;1;3
210355;2020;12;70;7
210355;2021;12;70;8
210355;2022;12;70;8
210360;2013;12;1;12
210360;2013;12;4;8
210360;2014;12;1;12
210360;2015;12;1;12
210360;2015;12;4;3
210360;2016;12;1;12
210360;2016;12;4;3
210360;2017;12;1;9
210360;2017;12;4;3
210360;2018;12;1;8
210360;2018;12;4;3
210360;2019;12;1;7
210360;2019;12;4;3
210360;2020;12;70;19
210360;2021;12;70;19
210360;2022;12;70;19
210370;2013;12;1;7
210370;2013;12;4;4
210370;2014;12;1;11
210370;2014;12;4;2
210370;2015;12;1;11
210370;2015;12;4;2
210370;2016;12;1;11
210370;2016;12;4;2
210370;2017;12;1;9
210370;2017;12;4;2
210370;2018;12;1;10
210370;2018;12;4;2
210370;2019;12;1;8
210370;2019;12;4;2
210370;2020;12;70;15
210370;2021;12;70;15
210370;2022;12;70;15
210375;2013;12;1;2
210375;2014;12;1;2
210375;2015;12;1;2
210375;2016;12;1;2
210375;2017;12;1;3
210375;2020;12;70;6
210375;2021;12;70;6
210375;2022;12;70;6
210380;2020;12;70;10
210380;2021;12;70;10
210380;2022;12;70;10
210390;2020;12;70;4
210390;2021;12;70;4
210390;2022;12;70;6
210400;2013;12;1;7
210400;2014;12;1;7
210400;2015;12;1;7
210400;2016;12;1;7
210400;2017;12;1;7
210400;2018;12;1;7
210400;2019;12;1;7
210400;2020;12;70;10
210400;2021;12;70;10
210400;2022;12;70;10
210405;2013;12;1;4
210405;2014;12;1;11
210405;2015;12;1;11
210405;2016;12;1;9
210405;2017;12;1;7
210405;2018;12;1;7
210405;2019;12;1;7
210405;2019;12;4;1
210405;2020;12;70;19
210405;2021;12;70;19
210405;2021;12;76;1
210405;2022;12;70;19
210405;2022;12;76;1
210407;2013;12;1;2
210407;2014;12;1;2
210407;2015;12;1;2
210407;2016;12;1;2
210407;2020;12;70;3
210407;2021;12;70;4
210407;2022;12;70;4
210408;2013;12;1;1
210408;2014;12;1;1
210408;2015;12;1;1
210408;2016;12;1;1
210408;2017;12;1;1
210408;2020;12;70;5
210408;2021;12;70;5
210408;2022;12;70;5
210409;2013;12;1;4
210409;2013;12;4;1
210409;2014;12;1;4
210409;2014;12;4;1
210409;2015;12;1;4
210409;2016;12;1;6
210409;2017;12;1;5
210409;2018;12;1;5
210409;2019;12;1;5
210409;2020;12;70;9
210409;2021;12;70;9
210409;2022;12;70;9
210410;2013;12;1;3
210410;2014;12;1;4
210410;2015;12;1;4
210410;2016;12;1;4
210410;2017;12;1;4
210410;2018;12;1;4
210410;2019;12;1;4
210410;2020;12;70;6
210410;2021;12;70;6
210410;2022;12;70;6
210420;2013;12;1;5
210420;2014;12;1;5
210420;2015;12;1;5
210420;2016;12;1;5
210420;2017;12;1;5
210420;2018;12;1;5
210420;2019;12;1;5
210420;2020;12;70;7
210420;2021;12;70;7
210420;2022;12;70;7
210430;2013;12;1;2
210430;2014;12;1;2
210430;2015;12;1;2
210430;2016;12;1;2
210430;2017;12;1;2
210430;2018;12;1;2
210430;2019;12;1;1
210430;2019;12;4;1
210430;2020;12;70;5
210430;2021;12;70;5
210430;2022;12;70;5
210440;2013;12;1;5
210440;2014;12;1;3
210440;2015;12;1;3
210440;2016;12;1;5
210440;2017;12;1;3
210440;2018;12;1;5
210440;2020;12;70;8
210440;2021;12;70;8
210440;2022;12;70;8
210450;2018;12;1;1
210450;2019;12;1;1
210450;2020;12;70;5
210450;2021;12;70;5
210450;2022;12;70;5
210455;2013;12;1;2
210455;2014;12;1;2
210455;2015;12;1;2
210455;2016;12;1;2
210455;2017;12;1;2
210455;2018;12;1;2
210455;2019;12;1;4
210455;2020;12;70;9
210455;2021;12;70;9
210455;2022;12;70;9
210460;2013;12;1;1
210460;2014;12;1;1
210460;2015;12;1;1
210460;2016;12;1;1
210460;2017;12;1;1
210460;2020;12;70;7
210460;2021;12;70;8
210460;2022;12;70;8
210462;2013;12;1;1
210462;2014;12;1;1
210462;2015;12;1;1
210462;2016;12;1;1
210462;2017;12;1;1
210462;2018;12;1;1
210462;2019;12;1;1
210462;2020;12;70;3
210462;2021;12;70;4
210462;2022;12;70;4
210465;2013;12;4;2
210465;2014;12;4;2
210465;2015;12;4;2
210465;2016;12;1;2
210465;2017;12;4;2
210465;2018;12;4;3
210465;2019;12;1;3
210465;2020;12;70;6
210465;2021;12;70;6
210465;2022;12;70;6
210467;2013;12;1;3
210467;2014;12;1;3
210467;2015;12;1;3
210467;2016;12;1;3
210467;2020;12;70;12
210467;2021;12;70;12
210467;2022;12;70;12
210470;2013;12;1;1
210470;2014;12;1;1
210470;2015;12;1;1
210470;2017;12;1;1
210470;2018;12;1;1
210470;2019;12;1;1
210470;2020;12;70;3
210470;2021;12;70;3
210470;2022;12;70;3
210480;2013;12;1;6
210480;2013;12;4;2
210480;2014;12;1;7
210480;2015;12;1;6
210480;2016;12;1;6
210480;2017;12;1;5
210480;2018;12;1;5
210480;2019;12;1;4
210480;2020;12;70;19
210480;2021;12;70;19
210480;2022;12;70;19
210490;2020;12;70;6
210490;2021;12;70;6
210490;2022;12;70;6
210500;2013;12;1;2
210500;2014;12;1;1
210500;2015;12;1;1
210500;2016;12;1;1
210500;2017;12;1;1
210500;2018;12;1;1
210500;2019;12;1;1
210500;2020;12;70;10
210500;2021;12;70;10
210500;2022;12;70;14
210510;2017;12;1;1
210510;2018;12;4;1
210510;2019;12;1;1
210510;2020;12;70;12
210510;2021;12;70;14
210510;2022;12;70;14
210515;2013;12;1;1
210515;2014;12;1;1
210515;2015;12;1;1
210515;2016;12;1;1
210515;2017;12;1;1
210515;2018;12;1;2
210515;2019;12;1;2
210515;2020;12;70;6
210515;2021;12;70;6
210515;2022;12;70;6
210520;2020;12;70;5
210520;2021;12;70;6
210520;2022;12;70;6
210530;2013;12;1;20
210530;2013;12;4;2
210530;2014;12;1;19
210530;2014;12;4;2
210530;2015;12;1;19
210530;2015;12;4;2
210530;2016;12;1;19
210530;2016;12;4;2
210530;2017;12;1;22
210530;2018;12;1;22
210530;2019;12;1;23
210530;2019;12;4;18
210530;2020;12;70;64
210530;2021;12;70;65
210530;2022;12;70;66
210535;2013;12;1;3
210535;2014;12;1;3
210535;2015;12;1;3
210535;2016;12;1;2
210535;2017;12;1;2
210535;2018;12;1;2
210535;2019;12;1;2
210535;2020;12;70;7
210535;2021;12;70;7
210535;2021;12;76;2
210535;2022;12;70;7
210535;2022;12;76;2
210540;2013;12;1;3
210540;2013;12;4;2
210540;2014;12;1;10
210540;2014;12;4;2
210540;2015;12;1;11
210540;2015;12;4;1
210540;2016;12;1;12
210540;2017;12;1;12
210540;2018;12;1;12
210540;2019;12;1;12
210540;2020;12;1;5
210540;2020;12;70;21
210540;2021;12;1;5
210540;2021;12;70;21
210540;2022;12;1;5
210540;2022;12;70;21
210542;2013;12;1;3
210542;2013;12;4;1
210542;2014;12;1;3
210542;2014;12;4;1
210542;2015;12;1;3
210542;2015;12;4;1
210542;2016;12;1;2
210542;2016;12;4;1
210542;2017;12;1;2
210542;2017;12;4;1
210542;2018;12;1;2
210542;2018;12;4;1
210542;2019;12;1;2
210542;2019;12;4;1
210542;2020;12;70;9
210542;2021;12;70;9
210542;2022;12;70;11
210545;2013;12;1;1
210545;2014;12;1;1
210545;2015;12;1;1
210545;2016;12;1;1
210545;2017;12;1;2
210545;2018;12;1;1
210545;2019;12;1;1
210545;2020;12;70;5
210545;2021;12;70;5
210545;2022;12;70;5
210547;2013;12;1;5
210547;2014;12;1;5
210547;2015;12;1;5
210547;2016;12;1;5
210547;2017;12;1;5
210547;2020;12;70;6
210547;2021;12;70;6
210547;2022;12;70;6
210550;2020;12;70;9
210550;2021;12;70;10
210550;2022;12;70;10
210560;2013;12;1;4
210560;2014;12;1;4
210560;2020;12;70;6
210560;2020;12;76;1
210560;2021;12;70;7
210560;2021;12;76;2
210560;2022;12;70;7
210560;2022;12;76;2
210565;2020;12;70;3
210565;2021;12;70;3
210565;2022;12;70;3
210570;2017;12;1;6
210570;2018;12;1;6
210570;2019;12;1;1
210570;2020;12;70;25
210570;2021;12;70;25
210570;2022;12;70;25
210580;2013;12;1;1
210580;2014;12;1;1
210580;2018;12;1;1
210580;2019;12;1;1
210580;2020;12;70;5
210580;2021;12;70;5
210580;2022;12;70;5
210590;2013;12;1;2
210590;2014;12;1;2
210590;2015;12;1;2
210590;2016;12;1;2
210590;2017;12;1;2
210590;2020;12;70;6
210590;2021;12;70;8
210590;2022;12;70;8
210592;2013;12;1;2
210592;2014;12;1;1
210592;2015;12;1;1
210592;2016;12;1;1
210592;2020;12;70;6
210592;2021;12;70;6
210592;2022;12;70;6
210594;2020;12;70;3
210594;2021;12;70;4
210594;2022;12;70;4
210596;2014;12;1;1
210596;2015;12;1;1
210596;2016;12;1;1
210596;2017;12;1;1
210596;2018;12;1;1
210596;2019;12;1;1
210596;2020;12;70;5
210596;2021;12;70;6
210596;2022;12;70;6
210598;2016;12;1;1
210598;2017;12;1;1
210598;2018;12;1;1
210598;2019;12;1;1
210598;2020;12;70;3
210598;2021;12;70;4
210598;2022;12;70;4
210600;2017;12;1;1
210600;2018;12;1;1
210600;2019;12;1;1
210600;2020;12;70;6
210600;2021;12;70;7
210600;2022;12;70;6
210610;2013;12;1;1
210610;2014;12;1;1
210610;2015;12;1;1
210610;2016;12;1;1
210610;2017;12;1;1
210610;2018;12;1;1
210610;2019;12;1;1
210610;2020;12;70;5
210610;2021;12;70;6
210610;2022;12;70;6
210620;2020;12;70;3
210620;2021;12;70;3
210620;2022;12;70;3
210630;2017;12;1;1
210630;2018;12;1;1
210630;2019;12;1;1
210630;2020;12;70;7
210630;2021;12;70;7
210630;2022;12;70;7
210632;2013;12;1;1
210632;2014;12;1;1
210632;2015;12;1;1
210632;2016;12;1;1
210632;2017;12;1;1
210632;2018;12;1;1
210632;2019;12;1;1
210632;2020;12;70;8
210632;2021;12;70;8
210632;2022;12;70;9
210635;2020;12;70;2
210635;2021;12;70;4
210635;2022;12;70;4
210637;2020;12;70;7
210637;2021;12;70;7
210637;2022;12;70;7
210640;2014;12;1;1
210640;2015;12;1;2
210640;2016;12;1;2
210640;2020;12;70;8
210640;2021;12;70;8
210640;2022;12;70;9
210650;2013;12;1;3
210650;2014;12;1;3
210650;2015;12;1;3
210650;2016;12;1;3
210650;2017;12;1;3
210650;2018;12;1;3
210650;2019;12;1;3
210650;2020;12;70;8
210650;2021;12;70;10
210650;2022;12;70;10
210660;2020;12;70;13
210660;2021;12;70;17
210660;2022;12;70;17
210663;2013;12;1;1
210663;2014;12;1;2
210663;2015;12;1;2
210663;2016;12;1;2
210663;2017;12;1;1
210663;2018;12;1;1
210663;2019;12;1;1
210663;2020;12;70;6
210663;2021;12;70;6
210663;2022;12;70;7
210667;2014;12;1;1
210667;2015;12;1;1
210667;2016;12;1;1
210667;2017;12;1;1
210667;2018;12;1;1
210667;2019;12;1;1
210667;2020;12;70;4
210667;2021;12;70;4
210667;2022;12;70;4
210670;2013;12;1;6
210670;2013;12;4;1
210670;2014;12;1;4
210670;2014;12;4;1
210670;2015;12;1;6
210670;2015;12;4;1
210670;2016;12;1;2
210670;2017;12;1;3
210670;2017;12;4;1
210670;2018;12;1;3
210670;2018;12;4;1
210670;2019;12;1;6
210670;2019;12;4;1
210670;2020;12;70;9
210670;2021;12;70;11
210670;2022;12;70;11
210675;2020;12;70;8
210675;2021;12;70;8
210675;2022;12;70;8
210680;2014;12;1;1
210680;2015;12;1;1
210680;2016;12;1;1
210680;2017;12;1;1
210680;2018;12;1;1
210680;2019;12;1;1
210680;2020;12;70;7
210680;2021;12;70;7
210680;2022;12;70;7
210690;2013;12;4;2
210690;2014;12;4;2
210690;2015;12;1;2
210690;2016;12;1;1
210690;2016;12;4;1
210690;2017;12;1;2
210690;2018;12;1;2
210690;2018;12;4;1
210690;2019;12;1;2
210690;2019;12;4;2
210690;2020;12;70;11
210690;2021;12;70;12
210690;2021;12;76;1
210690;2022;12;70;12
210690;2022;12;76;1
210700;2013;12;1;1
210700;2014;12;1;1
210700;2015;12;1;1
210700;2016;12;1;2
210700;2017;12;1;1
210700;2018;12;1;1
210700;2019;12;1;1
210700;2020;12;70;4
210700;2021;12;70;5
210700;2022;12;70;5
210710;2013;12;1;2
210710;2014;12;1;2
210710;2015;12;1;3
210710;2016;12;1;3
210710;2017;12;1;3
210710;2018;12;1;3
210710;2019;12;1;3
210710;2020;12;1;1
210710;2020;12;70;8
210710;2021;12;70;10
210710;2022;12;70;8
210720;2013;12;1;2
210720;2014;12;1;2
210720;2015;12;1;2
210720;2016;12;1;2
210720;2017;12;1;4
