ESTADO_CODIGO;ESTADO_SIGLA;ESTADO_NOME;REGIAO_SAUDE_CODIGO;REGIAO_SAUDE_NOME;CO_CEP;ANO;MES;REGIAO_SAUDE_POPULACAO;TIPO;REGIAO_SAUDE_QTDE_CAPS;REGIAO_SAUDE_IC
35;SP;São Paulo;35016;São Paulo;8410165,0;2019;12;12200180;CAPS II;1;0,00819660037802721
35;SP;São Paulo;35016;São Paulo;8410165,0;2020;12;12200180;CAPS II;1;0,00819660037802721
35;SP;São Paulo;35016;São Paulo;8410165,0;2021;12;12200180;CAPS II;1;0,00819660037802721
35;SP;São Paulo;35016;São Paulo;8410165,0;2022;12;12200180;CAPS AD;1;0,00819660037802721
35;SP;São Paulo;35016;São Paulo;8490600,0;2020;12;12200180;CAPS IJ;1;0,00819660037802721
35;SP;São Paulo;35016;São Paulo;8490600,0;2021;12;12200180;CAPS IJ;1;0,00819660037802721
35;SP;São Paulo;35016;São Paulo;8490600,0;2022;12;12200180;CAPS IJ;1;0,00819660037802721
35;SP;São Paulo;35016;São Paulo;8490800,0;2018;12;12200180;CAPS II;1;0,00819660037802721
35;SP;São Paulo;35016;São Paulo;8490800,0;2019;12;12200180;CAPS II;1;0,00819660037802721
35;SP;São Paulo;35016;São Paulo;8490800,0;2020;12;12200180;CAPS II;1;0,00819660037802721
35;SP;São Paulo;35016;São Paulo;8490800,0;2021;12;12200180;CAPS II;1;0,00819660037802721
35;SP;São Paulo;35016;São Paulo;8490800,0;2022;12;12200180;CAPS II;1;0,00819660037802721
35;SP;São Paulo;35021;Central do DRS II;16012707,0;2018;12;311205;CAPS IJ;1;0,32133159814270335
35;SP;São Paulo;35021;Central do DRS II;16012707,0;2019;12;311205;CAPS IJ;1;0,32133159814270335
35;SP;São Paulo;35021;Central do DRS II;16012707,0;2020;12;311205;CAPS IJ;1;0,32133159814270335
35;SP;São Paulo;35021;Central do DRS II;16012707,0;2021;12;311205;CAPS IJ;1;0,32133159814270335
35;SP;São Paulo;35021;Central do DRS II;16012707,0;2022;12;311205;CAPS IJ;1;0,32133159814270335
35;SP;São Paulo;35021;Central do DRS II;16020065,0;2018;12;311205;CAPS III;1;0,48199739721405505
35;SP;São Paulo;35021;Central do DRS II;16020065,0;2019;12;311205;CAPS III;1;0,48199739721405505
35;SP;São Paulo;35021;Central do DRS II;16020065,0;2020;12;311205;CAPS III;1;0,48199739721405505
35;SP;São Paulo;35021;Central do DRS II;16020065,0;2021;12;311205;CAPS III;1;0,48199739721405505
35;SP;São Paulo;35021;Central do DRS II;16020065,0;2022;12;311205;CAPS III;1;0,48199739721405505
35;SP;São Paulo;35021;Central do DRS II;16075050,0;2018;12;311205;CAPS AD;1;0,32133159814270335
35;SP;São Paulo;35021;Central do DRS II;16075050,0;2019;12;311205;CAPS AD;1;0,32133159814270335
35;SP;São Paulo;35021;Central do DRS II;16075050,0;2020;12;311205;CAPS AD;1;0,32133159814270335
35;SP;São Paulo;35021;Central do DRS II;16075050,0;2021;12;311205;CAPS AD;1;0,32133159814270335
35;SP;São Paulo;35021;Central do DRS II;16075050,0;2022;12;311205;CAPS AD;1;0,32133159814270335
35;SP;São Paulo;35021;Central do DRS II;16700000,0;2018;12;311205;CAPS I;1;0,16066579907135167
35;SP;São Paulo;35021;Central do DRS II;16700000,0;2019;12;311205;CAPS I;1;0,16066579907135167
35;SP;São Paulo;35021;Central do DRS II;16700000,0;2020;12;311205;CAPS I;1;0,16066579907135167
35;SP;São Paulo;35021;Central do DRS II;16700000,0;2021;12;311205;CAPS I;1;0,16066579907135167
35;SP;São Paulo;35021;Central do DRS II;16700000,0;2022;12;311205;CAPS I;1;0,16066579907135167
35;SP;São Paulo;35021;Central do DRS II;16880000,0;2018;12;311205;CAPS I;1;0,16066579907135167
35;SP;São Paulo;35021;Central do DRS II;16880000,0;2019;12;311205;CAPS I;1;0,16066579907135167
35;SP;São Paulo;35021;Central do DRS II;16880000,0;2020;12;311205;CAPS I;1;0,16066579907135167
35;SP;São Paulo;35021;Central do DRS II;16880000,0;2021;12;311205;CAPS I;1;0,16066579907135167
35;SP;São Paulo;35021;Central do DRS II;16880000,0;2022;12;311205;CAPS I;1;0,16066579907135167
35;SP;São Paulo;35022;Lagos do DRS II;15370000,0;2020;12;196228;CAPS I;1;0,25480563426218483
35;SP;São Paulo;35022;Lagos do DRS II;15372190,0;2021;12;196228;CAPS I;1;0,25480563426218483
35;SP;São Paulo;35022;Lagos do DRS II;15372190,0;2022;12;196228;CAPS I;1;0,25480563426218483
35;SP;São Paulo;35022;Lagos do DRS II;15385000,0;2018;12;196228;CAPS I;1;0,25480563426218483
35;SP;São Paulo;35022;Lagos do DRS II;15385000,0;2019;12;196228;CAPS I;1;0,25480563426218483
35;SP;São Paulo;35022;Lagos do DRS II;15385000,0;2020;12;196228;CAPS I;1;0,25480563426218483
35;SP;São Paulo;35022;Lagos do DRS II;15385000,0;2021;12;196228;CAPS I;1;0,25480563426218483
35;SP;São Paulo;35022;Lagos do DRS II;15385000,0;2022;12;196228;CAPS I;1;0,25480563426218483
35;SP;São Paulo;35022;Lagos do DRS II;16800000,0;2020;12;196228;CAPS I;1;0,25480563426218483
35;SP;São Paulo;35022;Lagos do DRS II;16800000,0;2021;12;196228;CAPS I;1;0,25480563426218483
35;SP;São Paulo;35022;Lagos do DRS II;16800000,0;2022;12;196228;CAPS I;1;0,25480563426218483
35;SP;São Paulo;35022;Lagos do DRS II;16901011,0;2019;12;196228;CAPS AD;1;0,5096112685243697
35;SP;São Paulo;35022;Lagos do DRS II;16901011,0;2020;12;196228;CAPS AD;1;0,5096112685243697
35;SP;São Paulo;35022;Lagos do DRS II;16901011,0;2021;12;196228;CAPS AD;1;0,5096112685243697
35;SP;São Paulo;35022;Lagos do DRS II;16901011,0;2022;12;196228;CAPS AD;1;0,5096112685243697
35;SP;São Paulo;35022;Lagos do DRS II;16901019,0;2018;12;196228;CAPS AD;1;0,5096112685243697
35;SP;São Paulo;35022;Lagos do DRS II;16901019,0;2018;12;196228;CAPS I;1;0,25480563426218483
35;SP;São Paulo;35022;Lagos do DRS II;16901019,0;2019;12;196228;CAPS I;1;0,25480563426218483
35;SP;São Paulo;35022;Lagos do DRS II;16901019,0;2020;12;196228;CAPS I;1;0,25480563426218483
35;SP;São Paulo;35022;Lagos do DRS II;16901019,0;2021;12;196228;CAPS I;1;0,25480563426218483
35;SP;São Paulo;35022;Lagos do DRS II;16901019,0;2022;12;196228;CAPS I;1;0,25480563426218483
35;SP;São Paulo;35023;Consórcios do DRS II;15290000,0;2018;12;263434;CAPS I;1;0,1898008609367052
35;SP;São Paulo;35023;Consórcios do DRS II;15290000,0;2019;12;263434;CAPS I;1;0,1898008609367052
35;SP;São Paulo;35023;Consórcios do DRS II;15290000,0;2020;12;263434;CAPS I;1;0,1898008609367052
35;SP;São Paulo;35023;Consórcios do DRS II;15290000,0;2021;12;263434;CAPS I;1;0,1898008609367052
35;SP;São Paulo;35023;Consórcios do DRS II;15290000,0;2022;12;263434;CAPS I;1;0,1898008609367052
35;SP;São Paulo;35023;Consórcios do DRS II;16300001,0;2018;12;263434;CAPS II;1;0,3796017218734104
35;SP;São Paulo;35023;Consórcios do DRS II;16300001,0;2019;12;263434;CAPS II;1;0,3796017218734104
35;SP;São Paulo;35023;Consórcios do DRS II;16300053,0;2018;12;263434;CAPS AD;1;0,3796017218734104
35;SP;São Paulo;35023;Consórcios do DRS II;16300053,0;2019;12;263434;CAPS AD;1;0,3796017218734104
35;SP;São Paulo;35023;Consórcios do DRS II;16300053,0;2020;12;263434;CAPS AD;1;0,3796017218734104
35;SP;São Paulo;35023;Consórcios do DRS II;16300053,0;2021;12;263434;CAPS AD;1;0,3796017218734104
35;SP;São Paulo;35023;Consórcios do DRS II;16300053,0;2022;12;263434;CAPS AD;1;0,3796017218734104
35;SP;São Paulo;35023;Consórcios do DRS II;16305058,0;2020;12;263434;CAPS II;1;0,3796017218734104
35;SP;São Paulo;35023;Consórcios do DRS II;16305058,0;2021;12;263434;CAPS II;1;0,3796017218734104
35;SP;São Paulo;35023;Consórcios do DRS II;16305058,0;2022;12;263434;CAPS II;1;0,3796017218734104
35;SP;São Paulo;35031;Central do DRS III;14801010,0;2018;12;321208;CAPS AD;1;0,31132474907225227
35;SP;São Paulo;35031;Central do DRS III;14802285,0;2019;12;321208;CAPS AD;1;0,31132474907225227
35;SP;São Paulo;35031;Central do DRS III;14802285,0;2020;12;321208;CAPS AD;1;0,31132474907225227
35;SP;São Paulo;35031;Central do DRS III;14802285,0;2021;12;321208;CAPS AD;1;0,31132474907225227
35;SP;São Paulo;35031;Central do DRS III;14802285,0;2022;12;321208;CAPS AD;1;0,31132474907225227
35;SP;São Paulo;35031;Central do DRS III;14806025,0;2018;12;321208;CAPS II;1;0,31132474907225227
35;SP;São Paulo;35031;Central do DRS III;14806025,0;2019;12;321208;CAPS II;1;0,31132474907225227
35;SP;São Paulo;35031;Central do DRS III;14806025,0;2020;12;321208;CAPS II;1;0,31132474907225227
35;SP;São Paulo;35031;Central do DRS III;14806025,0;2021;12;321208;CAPS II;1;0,31132474907225227
35;SP;São Paulo;35031;Central do DRS III;14806025,0;2022;12;321208;CAPS II;1;0,31132474907225227
35;SP;São Paulo;35031;Central do DRS III;14820000,0;2018;12;321208;CAPS I;1;0,15566237453612614
35;SP;São Paulo;35031;Central do DRS III;14820000,0;2019;12;321208;CAPS I;1;0,15566237453612614
35;SP;São Paulo;35031;Central do DRS III;14820000,0;2020;12;321208;CAPS I;1;0,15566237453612614
35;SP;São Paulo;35031;Central do DRS III;14820472,0;2021;12;321208;CAPS I;1;0,15566237453612614
35;SP;São Paulo;35031;Central do DRS III;14820472,0;2022;12;321208;CAPS I;1;0,15566237453612614
35;SP;São Paulo;35032;Centro Oeste do DRS III;14900000,0;2018;12;136493;CAPS II;1;0,7326383037957991
35;SP;São Paulo;35032;Centro Oeste do DRS III;14900000,0;2019;12;136493;CAPS II;1;0,7326383037957991
35;SP;São Paulo;35032;Centro Oeste do DRS III;14900000,0;2020;12;136493;CAPS II;1;0,7326383037957991
35;SP;São Paulo;35032;Centro Oeste do DRS III;14900000,0;2021;12;136493;CAPS II;1;0,7326383037957991
35;SP;São Paulo;35032;Centro Oeste do DRS III;14900000,0;2022;12;136493;CAPS II;1;0,7326383037957991
35;SP;São Paulo;35032;Centro Oeste do DRS III;14940000,0;2018;12;136493;CAPS AD;1;0,7326383037957991
35;SP;São Paulo;35032;Centro Oeste do DRS III;14945080,0;2019;12;136493;CAPS AD;1;0,7326383037957991
35;SP;São Paulo;35032;Centro Oeste do DRS III;14945080,0;2020;12;136493;CAPS AD;1;0,7326383037957991
35;SP;São Paulo;35032;Centro Oeste do DRS III;14945080,0;2021;12;136493;CAPS AD;1;0,7326383037957991
35;SP;São Paulo;35032;Centro Oeste do DRS III;14945080,0;2022;12;136493;CAPS AD;1;0,7326383037957991
35;SP;São Paulo;35032;Centro Oeste do DRS III;14955000,0;2018;12;136493;CAPS I;1;0,36631915189789954
35;SP;São Paulo;35032;Centro Oeste do DRS III;14955000,0;2019;12;136493;CAPS I;1;0,36631915189789954
35;SP;São Paulo;35032;Centro Oeste do DRS III;14955000,0;2020;12;136493;CAPS I;1;0,36631915189789954
35;SP;São Paulo;35032;Centro Oeste do DRS III;14955000,0;2021;12;136493;CAPS I;1;0,36631915189789954
35;SP;São Paulo;35032;Centro Oeste do DRS III;14955000,0;2022;12;136493;CAPS I;1;0,36631915189789954
35;SP;São Paulo;35033;Norte do DRS III;15900000,0;2018;12;146777;CAPS II;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15900000,0;2018;12;146777;CAPS IJ;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15900000,0;2019;12;146777;CAPS II;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15900000,0;2019;12;146777;CAPS IJ;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15900094,0;2020;12;146777;CAPS IJ;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15900094,0;2021;12;146777;CAPS IJ;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15900094,0;2022;12;146777;CAPS IJ;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15903096,0;2020;12;146777;CAPS II;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15903096,0;2021;12;146777;CAPS II;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15903096,0;2022;12;146777;CAPS II;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15990680,0;2018;12;146777;CAPS AD;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15990680,0;2019;12;146777;CAPS AD;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15990680,0;2020;12;146777;CAPS AD;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15990680,0;2021;12;146777;CAPS AD;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15990680,0;2022;12;146777;CAPS AD;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15993093,0;2018;12;146777;CAPS II;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15993093,0;2019;12;146777;CAPS II;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15993093,0;2020;12;146777;CAPS II;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15993093,0;2021;12;146777;CAPS II;1;0,6813056541556238
35;SP;São Paulo;35033;Norte do DRS III;15993093,0;2022;12;146777;CAPS II;1;0,6813056541556238
35;SP;São Paulo;35034;Coração do DRS III;13560110,0;2018;12;392670;CAPS II;1;0,25466676853337405
35;SP;São Paulo;35034;Coração do DRS III;13560161,0;2018;12;392670;CAPS AD;1;0,25466676853337405
35;SP;São Paulo;35034;Coração do DRS III;13560161,0;2018;12;392670;CAPS IJ;1;0,25466676853337405
35;SP;São Paulo;35034;Coração do DRS III;13560161,0;2019;12;392670;CAPS IJ;1;0,25466676853337405
35;SP;São Paulo;35034;Coração do DRS III;13560161,0;2020;12;392670;CAPS IJ;1;0,25466676853337405
35;SP;São Paulo;35034;Coração do DRS III;13560161,0;2021;12;392670;CAPS IJ;1;0,25466676853337405
35;SP;São Paulo;35034;Coração do DRS III;13560161,0;2022;12;392670;CAPS IJ;1;0,25466676853337405
35;SP;São Paulo;35034;Coração do DRS III;13569181,0;2019;12;392670;CAPS II;1;0,25466676853337405
35;SP;São Paulo;35034;Coração do DRS III;13569181,0;2020;12;392670;CAPS II;1;0,25466676853337405
35;SP;São Paulo;35034;Coração do DRS III;13569181,0;2021;12;392670;CAPS II;1;0,25466676853337405
35;SP;São Paulo;35034;Coração do DRS III;13569181,0;2022;12;392670;CAPS II;1;0,25466676853337405
35;SP;São Paulo;35034;Coração do DRS III;13575878,0;2019;12;392670;CAPS AD;1;0,25466676853337405
35;SP;São Paulo;35034;Coração do DRS III;13575878,0;2020;12;392670;CAPS AD;1;0,25466676853337405
35;SP;São Paulo;35034;Coração do DRS III;13575878,0;2021;12;392670;CAPS AD;1;0,25466676853337405
35;SP;São Paulo;35034;Coração do DRS III;13575878,0;2022;12;392670;CAPS AD;1;0,25466676853337405
35;SP;São Paulo;35034;Coração do DRS III;13660000,0;2018;12;392670;CAPS I;1;0,12733338426668703
35;SP;São Paulo;35034;Coração do DRS III;13660310,0;2019;12;392670;CAPS I;1;0,12733338426668703
35;SP;São Paulo;35034;Coração do DRS III;13660310,0;2020;12;392670;CAPS I;1;0,12733338426668703
35;SP;São Paulo;35034;Coração do DRS III;13661354,0;2021;12;392670;CAPS I;1;0,12733338426668703
35;SP;São Paulo;35034;Coração do DRS III;13661354,0;2022;12;392670;CAPS I;1;0,12733338426668703
35;SP;São Paulo;35034;Coração do DRS III;13690000,0;2018;12;392670;CAPS I;1;0,12733338426668703
35;SP;São Paulo;35034;Coração do DRS III;13690000,0;2019;12;392670;CAPS I;1;0,12733338426668703
35;SP;São Paulo;35034;Coração do DRS III;13690000,0;2020;12;392670;CAPS I;1;0,12733338426668703
35;SP;São Paulo;35034;Coração do DRS III;13690000,0;2021;12;392670;CAPS I;1;0,12733338426668703
35;SP;São Paulo;35034;Coração do DRS III;13690000,0;2022;12;392670;CAPS I;1;0,12733338426668703
35;SP;São Paulo;35041;Baixada Santista;11015010,0;2018;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11015010,0;2019;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11015010,0;2020;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11015010,0;2021;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11015010,0;2022;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11015020,0;2018;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11015020,0;2019;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11015020,0;2020;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11015020,0;2021;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11015020,0;2022;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11015200,0;2018;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11015200,0;2019;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11015200,0;2020;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11015200,0;2021;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11015200,0;2022;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11015450,0;2018;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11035001,0;2018;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11035001,0;2019;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11035001,0;2020;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11035001,0;2021;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11035003,0;2022;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11065001,0;2018;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11065400,0;2018;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11065400,0;2019;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11065400,0;2020;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11065400,0;2021;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11065403,0;2022;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11075002,0;2018;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11075002,0;2019;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11075002,0;2020;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11075002,0;2021;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11075002,0;2022;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11075003,0;2019;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11075003,0;2020;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11075003,0;2021;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11075003,0;2022;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11087180,0;2018;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11087240,0;2019;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11087240,0;2020;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11087240,0;2021;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11089030,0;2019;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11089030,0;2020;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11089030,0;2021;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11089030,0;2022;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11090000,0;2022;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11250000,0;2018;12;1835584;CAPS I;1;0,027239287333077646
35;SP;São Paulo;35041;Baixada Santista;11250258,0;2019;12;1835584;Não informado;1;0,0
35;SP;São Paulo;35041;Baixada Santista;11250258,0;2020;12;1835584;CAPS I;1;0,027239287333077646
35;SP;São Paulo;35041;Baixada Santista;11250258,0;2021;12;1835584;CAPS I;1;0,027239287333077646
35;SP;São Paulo;35041;Baixada Santista;11250258,0;2022;12;1835584;CAPS I;1;0,027239287333077646
35;SP;São Paulo;35041;Baixada Santista;11310400,0;2018;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11310400,0;2019;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11310400,0;2020;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11310400,0;2021;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11310400,0;2022;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11310440,0;2018;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11310440,0;2019;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11330570,0;2022;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11347040,0;2018;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11347040,0;2019;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11347040,0;2020;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11347040,0;2021;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11347040,0;2022;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11370540,0;2020;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11370540,0;2021;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11370540,0;2022;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11390000,0;2018;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11390000,0;2019;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11390000,0;2020;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11390000,0;2021;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11390000,0;2022;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11390001,0;2018;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11390001,0;2019;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11390001,0;2020;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11390001,0;2021;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11431090,0;2018;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11431090,0;2019;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11431090,0;2020;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11431090,0;2021;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11431090,0;2022;12;1835584;CAPS IJ;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11453230,0;2018;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11453230,0;2019;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11453230,0;2020;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11453230,0;2021;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11453230,0;2022;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11470220,0;2018;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11470220,0;2018;12;1835584;Não informado;1;0,0
35;SP;São Paulo;35041;Baixada Santista;11470220,0;2019;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11470220,0;2019;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11470220,0;2020;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11470220,0;2020;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11470220,0;2021;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11470220,0;2021;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11470220,0;2022;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11470220,0;2022;12;1835584;CAPS III;1;0,08171786199923294
35;SP;São Paulo;35041;Baixada Santista;11500010,0;2018;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11500010,0;2019;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11500010,0;2020;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11500010,0;2021;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11500010,0;2022;12;1835584;CAPS AD;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11520040,0;2018;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11520040,0;2019;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11520040,0;2020;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11520040,0;2021;12;1835584;CAPS II;1;0,05447857466615529
35;SP;São Paulo;35041;Baixada Santista;11520040,0;2022;12;1835584;CAPS II;1;0,05447857466615529
