ESTADO_CODIGO;MUNICIPIO_CODIGO;SERVICO_ESPECIALIZADO_CODIGO;SERVICO_ESPECIALIZADO_CLASSIFICACAO_CODIGO;ANO;TOTAL_SERVICO_HOSPITALAR_SAUDE_MENTAL
42;421590;115;2;2019;1
42;421590;115;2;2020;1
42;421590;115;2;2021;1
42;421590;115;2;2022;1
42;421600;115;2;2018;1
42;421600;115;2;2019;1
42;421600;115;2;2020;1
42;421600;115;2;2021;1
42;421600;115;2;2022;1
42;421600;115;3;2020;1
42;421600;115;3;2021;1
42;421600;115;3;2022;1
42;421610;115;2;2018;2
42;421610;115;2;2019;2
42;421610;115;2;2020;2
42;421610;115;2;2021;2
42;421610;115;2;2022;2
42;421620;115;2;2018;4
42;421620;115;2;2019;3
42;421620;115;2;2020;5
42;421620;115;2;2021;5
42;421620;115;2;2022;5
42;421625;115;2;2018;1
42;421625;115;2;2019;1
42;421625;115;2;2020;1
42;421625;115;2;2021;1
42;421625;115;2;2022;1
42;421625;115;3;2018;1
42;421625;115;3;2019;1
42;421625;115;3;2020;1
42;421625;115;3;2021;1
42;421625;115;3;2022;1
42;421630;115;2;2021;1
42;421630;115;2;2022;1
42;421635;115;2;2018;1
42;421635;115;2;2019;1
42;421635;115;2;2020;1
42;421635;115;2;2021;1
42;421635;115;2;2022;2
42;421640;115;2;2018;1
42;421640;115;2;2019;1
42;421640;115;2;2020;1
42;421640;115;2;2021;1
42;421640;115;2;2022;1
42;421650;115;2;2018;2
42;421650;115;2;2019;2
42;421650;115;2;2020;2
42;421650;115;2;2021;2
42;421650;115;2;2022;2
42;421650;115;3;2018;1
42;421650;115;3;2019;1
42;421650;115;3;2020;1
42;421650;115;3;2021;1
42;421650;115;3;2022;1
42;421660;115;2;2018;19
42;421660;115;2;2019;23
42;421660;115;2;2020;29
42;421660;115;2;2021;33
42;421660;115;2;2022;37
42;421660;115;3;2018;1
42;421660;115;3;2019;1
42;421660;115;3;2020;1
42;421660;115;3;2021;1
42;421660;115;3;2022;1
42;421670;115;2;2018;1
42;421670;115;2;2019;1
42;421670;115;2;2020;1
42;421670;115;2;2021;1
42;421670;115;2;2022;1
42;421670;115;3;2018;1
42;421670;115;3;2019;1
42;421670;115;3;2020;1
42;421670;115;3;2021;1
42;421670;115;3;2022;1
42;421680;115;2;2018;1
42;421680;115;2;2019;1
42;421680;115;2;2020;1
42;421680;115;2;2021;1
42;421680;115;2;2022;1
42;421690;115;2;2018;5
42;421690;115;2;2019;5
42;421690;115;2;2020;5
42;421690;115;2;2021;7
42;421690;115;2;2022;7
42;421690;115;3;2018;1
42;421690;115;3;2019;1
42;421690;115;3;2020;1
42;421690;115;3;2021;1
42;421690;115;3;2022;1
42;421700;115;2;2018;1
42;421700;115;2;2019;1
42;421710;115;2;2019;1
42;421710;115;2;2020;1
42;421710;115;2;2021;1
42;421710;115;2;2022;1
42;421715;115;2;2018;1
42;421715;115;2;2019;1
42;421715;115;2;2020;1
42;421715;115;2;2021;1
42;421715;115;2;2022;1
42;421720;115;2;2018;22
42;421720;115;2;2019;26
42;421720;115;2;2020;27
42;421720;115;2;2021;27
42;421720;115;2;2022;28
42;421720;115;3;2018;1
42;421720;115;3;2019;1
42;421720;115;3;2020;1
42;421720;115;3;2021;1
42;421720;115;3;2022;1
42;421725;115;3;2018;1
42;421725;115;3;2019;1
42;421725;115;3;2020;1
42;421725;115;3;2021;1
42;421725;115;3;2022;1
42;421730;115;2;2018;2
42;421730;115;2;2019;3
42;421730;115;2;2020;5
42;421730;115;2;2021;6
42;421730;115;2;2022;6
42;421740;115;2;2018;1
42;421740;115;2;2019;1
42;421740;115;2;2020;1
42;421740;115;2;2021;1
42;421740;115;2;2022;1
42;421750;115;2;2018;3
42;421750;115;2;2019;3
42;421750;115;2;2020;3
42;421750;115;2;2021;3
42;421750;115;2;2022;3
42;421750;115;3;2021;1
42;421750;115;3;2022;1
42;421760;115;2;2018;2
42;421760;115;2;2019;2
42;421760;115;2;2020;2
42;421760;115;2;2021;2
42;421760;115;2;2022;2
42;421770;115;2;2018;1
42;421770;115;2;2019;1
42;421770;115;2;2020;1
42;421770;115;2;2021;1
42;421770;115;2;2022;1
42;421770;115;3;2018;1
42;421770;115;3;2019;1
42;421770;115;3;2020;1
42;421770;115;3;2021;1
42;421770;115;3;2022;1
42;421780;115;2;2022;1
42;421780;115;3;2018;1
42;421780;115;3;2019;1
42;421780;115;3;2020;1
42;421780;115;3;2021;1
42;421780;115;3;2022;1
42;421790;115;2;2018;1
42;421800;115;2;2018;2
42;421800;115;2;2019;2
42;421800;115;2;2020;2
42;421800;115;2;2021;2
42;421800;115;2;2022;2
42;421800;115;3;2018;1
42;421800;115;3;2019;1
42;421800;115;3;2020;1
42;421800;115;3;2021;1
42;421800;115;3;2022;1
42;421810;115;2;2018;1
42;421810;115;2;2019;1
42;421810;115;2;2020;1
42;421810;115;2;2021;2
42;421810;115;2;2022;2
42;421810;115;3;2021;1
42;421810;115;3;2022;1
42;421820;115;2;2018;1
42;421820;115;2;2019;2
42;421820;115;2;2020;11
42;421820;115;2;2021;11
42;421820;115;2;2022;2
42;421820;115;3;2018;1
42;421820;115;3;2019;1
42;421820;115;3;2020;1
42;421820;115;3;2021;1
42;421820;115;3;2022;1
42;421825;115;2;2018;2
42;421825;115;2;2019;2
42;421825;115;2;2020;2
42;421825;115;2;2021;2
42;421825;115;2;2022;2
42;421830;115;2;2018;1
42;421830;115;2;2019;1
42;421830;115;2;2020;1
42;421830;115;2;2021;1
42;421830;115;2;2022;1
42;421830;115;3;2018;1
42;421830;115;3;2019;1
42;421830;115;3;2020;1
42;421830;115;3;2021;1
42;421830;115;3;2022;1
42;421835;115;2;2022;1
42;421850;115;2;2018;1
42;421850;115;2;2019;1
42;421850;115;2;2020;1
42;421850;115;2;2021;1
42;421850;115;2;2022;1
42;421860;115;2;2018;1
42;421860;115;2;2019;1
42;421860;115;2;2020;1
42;421860;115;2;2021;1
42;421860;115;2;2022;1
42;421870;115;2;2018;7
42;421870;115;2;2019;10
42;421870;115;2;2020;12
42;421870;115;2;2021;10
42;421870;115;2;2022;12
42;421870;115;3;2018;1
42;421870;115;3;2019;1
42;421870;115;3;2020;1
42;421870;115;3;2021;1
42;421870;115;3;2022;1
42;421875;115;2;2018;2
42;421875;115;2;2019;2
42;421875;115;2;2020;3
42;421875;115;2;2021;3
42;421875;115;2;2022;3
42;421875;115;3;2018;1
42;421875;115;3;2019;1
42;421875;115;3;2020;1
42;421875;115;3;2021;1
42;421875;115;3;2022;1
42;421880;115;2;2019;1
42;421880;115;2;2020;1
42;421880;115;2;2021;1
42;421880;115;2;2022;1
42;421885;115;2;2021;1
42;421885;115;2;2022;1
42;421890;115;2;2018;1
42;421890;115;2;2019;2
42;421890;115;2;2020;2
42;421890;115;2;2021;2
42;421890;115;2;2022;2
42;421895;115;2;2022;1
42;421900;115;2;2018;2
42;421900;115;2;2019;2
42;421900;115;2;2020;2
42;421900;115;2;2021;1
42;421900;115;2;2022;1
42;421900;115;3;2018;1
42;421900;115;3;2019;1
42;421900;115;3;2020;1
42;421900;115;3;2021;1
42;421900;115;3;2022;1
42;421920;115;2;2018;1
42;421920;115;2;2019;1
42;421920;115;2;2020;1
42;421920;115;2;2021;1
42;421920;115;2;2022;1
42;421930;115;2;2018;4
42;421930;115;2;2019;4
42;421930;115;2;2020;4
42;421930;115;2;2021;4
42;421930;115;2;2022;5
42;421935;115;3;2019;1
42;421935;115;3;2020;1
42;421935;115;3;2021;1
42;421935;115;3;2022;1
42;421940;115;2;2022;1
42;421940;115;3;2021;1
42;421940;115;3;2022;1
42;421950;115;2;2018;3
42;421950;115;2;2019;4
42;421950;115;2;2020;5
42;421950;115;2;2021;5
42;421950;115;2;2022;5
42;421970;115;2;2018;2
42;421970;115;2;2019;2
42;421970;115;2;2020;2
42;421970;115;2;2021;2
42;421970;115;2;2022;2
42;421970;115;3;2018;1
42;421970;115;3;2019;1
42;421970;115;3;2020;1
42;421970;115;3;2021;1
42;421970;115;3;2022;1
42;422000;115;2;2019;1
42;422000;115;2;2020;1
43;430003;115;2;2018;2
43;430003;115;2;2019;2
43;430003;115;2;2020;2
43;430003;115;2;2021;2
43;430003;115;2;2022;2
43;430010;115;2;2018;2
43;430010;115;2;2019;2
43;430010;115;2;2020;2
43;430010;115;2;2021;2
43;430010;115;2;2022;3
43;430020;115;2;2018;2
43;430020;115;2;2019;2
43;430020;115;2;2020;2
43;430020;115;2;2021;2
43;430020;115;2;2022;2
43;430020;115;3;2018;1
43;430020;115;3;2019;1
43;430020;115;3;2020;1
43;430020;115;3;2021;1
43;430020;115;3;2022;1
43;430040;115;2;2018;7
43;430040;115;2;2019;6
43;430040;115;2;2020;6
43;430040;115;2;2021;6
43;430040;115;2;2022;6
43;430040;115;3;2018;1
43;430040;115;3;2019;1
43;430040;115;3;2020;1
43;430040;115;3;2021;1
43;430040;115;3;2022;1
43;430045;115;2;2018;1
43;430045;115;2;2019;1
43;430045;115;2;2020;1
43;430045;115;2;2021;1
43;430045;115;2;2022;2
43;430050;115;2;2021;1
43;430050;115;2;2022;1
43;430050;115;3;2018;1
43;430050;115;3;2019;1
43;430050;115;3;2020;1
43;430050;115;3;2021;1
43;430050;115;3;2022;1
43;430060;115;2;2018;7
43;430060;115;2;2019;7
43;430060;115;2;2020;5
43;430060;115;2;2021;5
43;430060;115;2;2022;6
43;430064;115;2;2021;1
43;430064;115;2;2022;1
43;430064;115;3;2018;1
43;430064;115;3;2019;1
43;430064;115;3;2020;1
43;430080;115;2;2018;2
43;430080;115;2;2019;2
43;430080;115;2;2020;2
43;430080;115;2;2021;2
43;430080;115;2;2022;2
43;430080;115;3;2018;1
43;430080;115;3;2019;1
43;430080;115;3;2020;1
43;430080;115;3;2021;1
43;430080;115;3;2022;1
43;430087;115;2;2018;1
43;430087;115;2;2019;1
43;430087;115;2;2020;1
43;430087;115;2;2021;1
43;430087;115;2;2022;1
43;430090;115;3;2020;1
43;430090;115;3;2021;1
43;430090;115;3;2022;1
43;430100;115;3;2018;1
43;430100;115;3;2019;1
43;430100;115;3;2020;1
43;430100;115;3;2021;1
43;430100;115;3;2022;1
43;430105;115;2;2018;1
43;430105;115;2;2019;1
43;430105;115;2;2020;1
43;430105;115;2;2021;2
43;430105;115;2;2022;2
43;430107;115;2;2018;1
43;430107;115;2;2019;1
43;430107;115;2;2020;1
43;430107;115;2;2021;1
43;430107;115;2;2022;1
43;430110;115;2;2018;2
43;430110;115;2;2019;1
43;430110;115;2;2020;1
43;430110;115;2;2021;1
43;430110;115;2;2022;1
43;430120;115;2;2021;1
43;430120;115;2;2022;1
43;430120;115;3;2018;1
43;430120;115;3;2019;1
43;430120;115;3;2020;1
43;430120;115;3;2021;1
43;430120;115;3;2022;1
43;430130;115;2;2018;1
43;430130;115;2;2019;1
43;430130;115;2;2020;1
43;430130;115;2;2021;1
43;430130;115;2;2022;1
43;430130;115;3;2018;1
43;430130;115;3;2019;1
43;430130;115;3;2020;1
43;430130;115;3;2021;1
43;430130;115;3;2022;1
43;430140;115;2;2018;2
43;430140;115;2;2019;2
43;430140;115;2;2020;2
43;430140;115;2;2021;2
43;430140;115;2;2022;2
43;430150;115;2;2018;2
43;430150;115;2;2019;2
43;430150;115;2;2020;2
43;430150;115;2;2021;2
43;430150;115;2;2022;2
43;430150;115;3;2018;1
43;430150;115;3;2019;1
43;430150;115;3;2020;1
43;430150;115;3;2021;1
43;430150;115;3;2022;1
43;430160;115;2;2018;7
43;430160;115;2;2019;7
43;430160;115;2;2020;6
43;430160;115;2;2021;6
43;430160;115;2;2022;7
43;430160;115;3;2018;2
43;430160;115;3;2019;2
43;430160;115;3;2020;2
43;430160;115;3;2021;2
43;430160;115;3;2022;2
43;430163;115;2;2018;1
43;430163;115;2;2019;1
43;430163;115;2;2020;1
43;430163;115;2;2021;2
43;430163;115;2;2022;2
43;430165;115;2;2019;1
43;430165;115;2;2020;1
43;430165;115;2;2021;1
43;430165;115;2;2022;1
43;430187;115;2;2018;1
43;430187;115;2;2019;1
43;430187;115;2;2020;1
43;430190;115;2;2018;1
43;430190;115;2;2019;2
43;430190;115;2;2020;2
43;430190;115;2;2021;2
43;430190;115;2;2022;4
43;430210;115;2;2018;5
43;430210;115;2;2019;5
43;430210;115;2;2020;5
43;430210;115;2;2021;5
43;430210;115;2;2022;5
43;430210;115;3;2018;1
43;430210;115;3;2019;1
43;430210;115;3;2020;1
43;430210;115;3;2021;1
43;430210;115;3;2022;1
43;430220;115;3;2018;1
43;430220;115;3;2019;1
43;430220;115;3;2020;1
43;430220;115;3;2021;1
43;430220;115;3;2022;1
43;430222;115;2;2018;1
43;430222;115;2;2019;1
43;430222;115;2;2020;1
43;430222;115;2;2021;1
43;430222;115;2;2022;1
43;430223;115;2;2018;1
43;430223;115;2;2019;1
43;430223;115;2;2020;1
43;430223;115;2;2021;1
43;430223;115;2;2022;1
43;430230;115;2;2018;1
43;430230;115;2;2019;1
43;430230;115;2;2020;1
43;430230;115;2;2021;1
43;430230;115;2;2022;1
43;430230;115;3;2018;1
43;430230;115;3;2019;1
43;430230;115;3;2020;1
43;430230;115;3;2021;1
43;430230;115;3;2022;1
43;430235;115;2;2018;2
43;430235;115;2;2019;2
43;430235;115;2;2020;1
43;430235;115;2;2021;1
43;430235;115;2;2022;1
43;430240;115;2;2018;2
43;430240;115;2;2019;2
43;430240;115;2;2020;2
43;430240;115;2;2021;4
43;430240;115;2;2022;4
43;430245;115;3;2018;1
43;430245;115;3;2019;1
43;430245;115;3;2020;1
43;430245;115;3;2021;1
43;430245;115;3;2022;1
43;430258;115;2;2018;1
43;430258;115;2;2019;1
43;430258;115;2;2020;1
43;430258;115;2;2021;1
43;430258;115;2;2022;1
43;430265;115;2;2018;1
43;430265;115;2;2019;2
43;430265;115;2;2020;2
43;430265;115;2;2021;1
43;430265;115;2;2022;1
43;430270;115;2;2018;1
43;430270;115;2;2019;1
43;430270;115;2;2020;2
43;430270;115;2;2021;2
43;430270;115;2;2022;2
43;430270;115;3;2020;1
43;430270;115;3;2021;1
43;430270;115;3;2022;1
43;430280;115;2;2018;3
43;430280;115;2;2019;3
43;430280;115;2;2020;3
43;430280;115;2;2021;3
43;430280;115;2;2022;3
43;430280;115;3;2018;1
43;430280;115;3;2019;1
43;430280;115;3;2020;1
43;430280;115;3;2021;1
43;430280;115;3;2022;1
43;430290;115;2;2021;1
43;430290;115;2;2022;1
43;430290;115;3;2018;1
43;430290;115;3;2019;1
43;430290;115;3;2020;1
43;430290;115;3;2021;1
43;430290;115;3;2022;1
43;430300;115;2;2018;4
43;430300;115;2;2019;5
43;430300;115;2;2020;6
43;430300;115;2;2021;6
43;430300;115;2;2022;20
43;430300;115;3;2018;1
43;430300;115;3;2019;1
43;430300;115;3;2020;1
43;430300;115;3;2021;1
43;430300;115;3;2022;1
43;430310;115;2;2018;12
43;430310;115;2;2019;12
43;430310;115;2;2020;12
43;430310;115;2;2021;12
43;430310;115;2;2022;12
43;430320;115;2;2021;1
43;430320;115;2;2022;1
43;430330;115;3;2018;1
43;430330;115;3;2019;1
43;430330;115;3;2020;1
43;430330;115;3;2021;1
43;430330;115;3;2022;1
43;430340;115;3;2018;1
43;430340;115;3;2019;1
43;430340;115;3;2020;1
43;430340;115;3;2021;1
43;430340;115;3;2022;1
43;430350;115;2;2018;3
43;430350;115;2;2019;3
43;430350;115;2;2020;3
43;430350;115;2;2021;4
43;430350;115;2;2022;4
43;430350;115;3;2018;1
43;430350;115;3;2019;1
43;430350;115;3;2020;1
43;430350;115;3;2021;1
43;430350;115;3;2022;1
43;430360;115;2;2018;1
43;430360;115;2;2019;1
43;430360;115;2;2020;1
43;430360;115;2;2021;1
43;430360;115;2;2022;1
43;430360;115;3;2018;1
43;430360;115;3;2019;1
43;430360;115;3;2020;1
43;430360;115;3;2021;1
43;430360;115;3;2022;1
43;430370;115;3;2018;1
43;430370;115;3;2019;1
43;430370;115;3;2020;1
43;430370;115;3;2021;1
43;430370;115;3;2022;1
43;430390;115;2;2018;2
43;430390;115;2;2019;2
43;430390;115;2;2020;2
43;430390;115;2;2021;12
43;430390;115;2;2022;14
43;430390;115;3;2020;1
43;430390;115;3;2021;1
43;430390;115;3;2022;1
43;430400;115;3;2018;1
43;430400;115;3;2019;1
43;430400;115;3;2020;1
43;430400;115;3;2021;1
43;430400;115;3;2022;1
43;430420;115;2;2018;1
43;430420;115;2;2019;1
43;430420;115;2;2020;1
43;430420;115;2;2021;1
43;430420;115;2;2022;1
43;430420;115;3;2018;1
43;430420;115;3;2019;1
43;430420;115;3;2020;1
43;430420;115;3;2021;1
43;430420;115;3;2022;1
43;430430;115;2;2018;2
43;430430;115;2;2019;2
43;430430;115;2;2020;2
43;430430;115;2;2021;2
43;430430;115;2;2022;2
43;430430;115;3;2018;1
43;430430;115;3;2019;1
43;430430;115;3;2020;1
43;430430;115;3;2021;1
43;430430;115;3;2022;1
43;430440;115;2;2018;1
43;430440;115;2;2019;1
43;430440;115;2;2020;1
43;430440;115;2;2021;1
43;430440;115;2;2022;1
43;430440;115;3;2018;1
43;430440;115;3;2019;1
43;430440;115;3;2020;1
43;430440;115;3;2021;1
43;430440;115;3;2022;1
43;430450;115;2;2018;4
43;430450;115;2;2019;4
43;430450;115;2;2020;4
43;430450;115;2;2021;4
43;430450;115;2;2022;4
43;430450;115;3;2018;1
43;430450;115;3;2019;1
43;430450;115;3;2020;1
43;430450;115;3;2021;1
43;430450;115;3;2022;1
43;430460;115;2;2018;13
43;430460;115;2;2019;12
43;430460;115;2;2020;11
43;430460;115;2;2021;10
43;430460;115;2;2022;10
43;430460;115;3;2018;2
43;430460;115;3;2019;3
43;430460;115;3;2020;3
43;430460;115;3;2021;2
43;430460;115;3;2022;2
43;430463;115;2;2018;1
43;430463;115;2;2019;1
43;430463;115;2;2020;1
43;430463;115;2;2021;2
43;430463;115;2;2022;2
43;430463;115;3;2018;1
43;430463;115;3;2019;1
43;430463;115;3;2020;1
43;430463;115;3;2021;1
43;430463;115;3;2022;1
43;430466;115;2;2018;1
43;430466;115;2;2019;1
43;430466;115;2;2020;1
43;430466;115;2;2021;3
43;430466;115;2;2022;3
43;430467;115;2;2019;1
43;430467;115;2;2020;1
43;430467;115;2;2021;1
43;430467;115;2;2022;1
43;430468;115;2;2019;1
43;430470;115;2;2018;5
43;430470;115;2;2019;5
43;430470;115;2;2020;4
43;430470;115;2;2021;5
43;430470;115;2;2022;5
43;430470;115;3;2018;1
43;430470;115;3;2019;1
43;430470;115;3;2020;1
43;430470;115;3;2021;1
43;430470;115;3;2022;1
43;430471;115;2;2018;1
43;430471;115;2;2019;1
43;430471;115;2;2020;1
43;430480;115;2;2018;1
43;430480;115;2;2019;1
43;430480;115;2;2020;1
43;430480;115;2;2021;1
43;430480;115;2;2022;2
43;430480;115;3;2018;1
43;430480;115;3;2019;1
43;430480;115;3;2020;1
43;430480;115;3;2021;1
43;430480;115;3;2022;1
43;430490;115;3;2018;1
43;430490;115;3;2019;1
43;430490;115;3;2020;1
43;430490;115;3;2021;1
43;430490;115;3;2022;1
43;430510;115;2;2018;26
43;430510;115;2;2019;26
43;430510;115;2;2020;26
43;430510;115;2;2021;26
43;430510;115;2;2022;27
43;430510;115;3;2018;2
43;430510;115;3;2019;2
43;430510;115;3;2020;2
43;430510;115;3;2021;2
43;430510;115;3;2022;2
43;430512;115;2;2018;1
43;430512;115;2;2019;1
43;430512;115;2;2020;1
43;430512;115;2;2021;1
43;430512;115;2;2022;1
43;430513;115;2;2018;2
43;430513;115;2;2019;2
43;430513;115;2;2020;2
43;430513;115;2;2021;2
43;430513;115;2;2022;2
43;430517;115;2;2018;1
43;430517;115;2;2020;1
43;430517;115;2;2021;2
43;430517;115;2;2022;4
43;430520;115;2;2021;1
43;430520;115;2;2022;1
43;430535;115;2;2018;2
43;430535;115;2;2019;2
43;430535;115;2;2020;2
43;430535;115;2;2021;2
43;430535;115;2;2022;2
43;430535;115;3;2019;1
43;430535;115;3;2020;1
43;430535;115;3;2021;1
43;430535;115;3;2022;1
43;430540;115;2;2021;1
43;430540;115;2;2022;1
43;430540;115;3;2018;1
43;430540;115;3;2019;1
43;430540;115;3;2020;1
43;430540;115;3;2021;1
43;430540;115;3;2022;1
43;430544;115;2;2018;2
43;430544;115;2;2019;2
43;430544;115;2;2020;2
43;430544;115;2;2021;2
43;430544;115;2;2022;2
43;430560;115;2;2018;1
43;430560;115;2;2019;1
43;430560;115;2;2020;1
43;430560;115;2;2021;1
43;430560;115;2;2022;1
43;430570;115;3;2018;1
43;430570;115;3;2019;1
43;430570;115;3;2020;1
43;430570;115;3;2021;1
43;430570;115;3;2022;1
43;430580;115;2;2020;1
43;430580;115;2;2021;1
43;430580;115;2;2022;1
43;430590;115;3;2018;1
43;430590;115;3;2019;1
43;430590;115;3;2020;1
43;430590;115;3;2021;1
43;430590;115;3;2022;1
43;430600;115;2;2018;1
43;430600;115;2;2019;1
43;430600;115;2;2020;1
43;430600;115;2;2021;1
43;430600;115;2;2022;1
43;430600;115;3;2018;1
43;430600;115;3;2019;1
43;430600;115;3;2020;1
43;430600;115;3;2021;1
43;430600;115;3;2022;1
43;430605;115;2;2018;1
43;430605;115;2;2019;2
43;430605;115;2;2020;2
43;430605;115;2;2021;2
43;430605;115;2;2022;2
43;430610;115;2;2018;3
43;430610;115;2;2019;3
43;430610;115;2;2020;3
43;430610;115;2;2021;3
43;430610;115;2;2022;3
43;430620;115;2;2018;1
43;430620;115;2;2019;1
43;430620;115;2;2020;1
43;430620;115;2;2021;1
43;430620;115;2;2022;1
43;430620;115;3;2018;1
43;430620;115;3;2019;1
43;430620;115;3;2020;1
43;430620;115;3;2021;1
43;430620;115;3;2022;1
43;430630;115;3;2018;1
43;430630;115;3;2019;1
43;430630;115;3;2020;1
43;430630;115;3;2021;1
43;430630;115;3;2022;1
43;430640;115;2;2018;1
43;430640;115;2;2019;1
43;430640;115;2;2020;1
43;430640;115;2;2021;2
43;430640;115;2;2022;2
43;430640;115;3;2018;1
43;430640;115;3;2019;1
43;430640;115;3;2020;1
43;430640;115;3;2021;1
43;430640;115;3;2022;1
43;430655;115;2;2018;1
43;430655;115;2;2021;1
43;430655;115;2;2022;1
43;430660;115;2;2018;3
43;430660;115;2;2019;3
43;430660;115;2;2020;3
43;430660;115;2;2021;3
43;430660;115;2;2022;3
43;430660;115;3;2018;1
43;430660;115;3;2019;1
43;430660;115;3;2020;1
43;430660;115;3;2021;1
43;430660;115;3;2022;1
43;430676;115;2;2018;1
43;430676;115;2;2019;1
43;430676;115;2;2020;1
43;430676;115;2;2021;1
43;430676;115;2;2022;1
43;430680;115;2;2018;1
43;430680;115;2;2019;1
43;430680;115;2;2020;2
43;430680;115;2;2021;2
43;430680;115;2;2022;2
43;430680;115;3;2018;1
43;430680;115;3;2019;1
43;430680;115;3;2020;1
43;430680;115;3;2021;1
43;430680;115;3;2022;1
43;430690;115;2;2018;1
43;430690;115;2;2019;1
43;430690;115;2;2020;1
43;430690;115;2;2021;1
43;430690;115;2;2022;1
43;430693;115;2;2018;1
43;430693;115;2;2019;1
43;430693;115;2;2020;1
43;430693;115;2;2021;1
43;430693;115;2;2022;1
43;430700;115;2;2018;6
43;430700;115;2;2019;6
43;430700;115;2;2020;6
43;430700;115;2;2021;6
43;430700;115;2;2022;7
43;430710;115;2;2018;1
43;430710;115;2;2019;1
43;430710;115;2;2020;1
43;430710;115;2;2021;1
43;430710;115;2;2022;1
43;430750;115;2;2018;1
43;430750;115;2;2019;1
43;430750;115;2;2020;1
43;430750;115;2;2021;1
43;430750;115;2;2022;1
43;430750;115;3;2018;1
43;430750;115;3;2019;1
43;430750;115;3;2020;1
43;430750;115;3;2021;1
43;430750;115;3;2022;1
43;430755;115;2;2018;2
43;430755;115;2;2019;2
43;430755;115;2;2020;2
43;430755;115;2;2021;2
43;430755;115;2;2022;2
43;430760;115;2;2018;1
43;430760;115;2;2019;1
43;430760;115;2;2020;1
43;430760;115;2;2021;1
43;430760;115;2;2022;1
43;430760;115;3;2018;1
43;430760;115;3;2019;1
43;430760;115;3;2020;1
43;430760;115;3;2021;1
43;430760;115;3;2022;1
43;430770;115;2;2018;4
43;430770;115;2;2019;3
43;430770;115;2;2020;3
43;430770;115;2;2021;4
43;430770;115;2;2022;4
43;430770;115;3;2018;1
43;430770;115;3;2019;1
43;430770;115;3;2020;1
43;430770;115;3;2021;1
43;430770;115;3;2022;1
43;430780;115;2;2018;5
43;430780;115;2;2019;5
43;430780;115;2;2020;5
43;430780;115;2;2021;5
43;430780;115;2;2022;5
43;430780;115;3;2018;1
43;430780;115;3;2019;1
43;430780;115;3;2020;1
43;430780;115;3;2021;1
43;430780;115;3;2022;1
43;430781;115;2;2019;2
43;430781;115;2;2020;1
43;430781;115;2;2021;2
43;430781;115;2;2022;1
43;430790;115;2;2018;3
43;430790;115;2;2019;3
43;430790;115;2;2020;3
43;430790;115;2;2021;3
43;430790;115;2;2022;6
43;430790;115;3;2018;1
43;430790;115;3;2019;1
43;430790;115;3;2020;1
43;430790;115;3;2021;1
43;430790;115;3;2022;1
43;430800;115;2;2018;3
43;430800;115;2;2019;2
43;430800;115;2;2020;2
43;430800;115;2;2021;2
43;430800;115;2;2022;2
43;430807;115;2;2018;1
43;430807;115;2;2019;1
43;430807;115;2;2020;1
43;430807;115;2;2021;1
43;430807;115;2;2022;2
43;430810;115;2;2018;5
43;430810;115;2;2019;4
43;430810;115;2;2020;3
43;430810;115;2;2021;3
43;430810;115;2;2022;3
43;430810;115;3;2018;1
43;430810;115;3;2019;1
43;430810;115;3;2020;1
43;430810;115;3;2021;1
43;430810;115;3;2022;1
43;430820;115;2;2018;1
43;430820;115;2;2019;1
43;430820;115;2;2020;1
43;430820;115;2;2021;1
43;430820;115;2;2022;1
43;430820;115;3;2018;1
43;430820;115;3;2019;1
43;430820;115;3;2020;1
43;430820;115;3;2021;1
43;430820;115;3;2022;1
43;430840;115;2;2018;1
43;430840;115;2;2019;1
43;430840;115;2;2020;1
43;430840;115;2;2021;1
43;430840;115;2;2022;1
43;430843;115;2;2018;1
43;430843;115;2;2019;1
43;430843;115;2;2020;1
43;430843;115;2;2021;1
43;430843;115;2;2022;1
43;430845;115;3;2018;1
43;430845;115;3;2019;1
43;430845;115;3;2020;1
43;430845;115;3;2021;1
43;430845;115;3;2022;1
43;430850;115;2;2018;2
43;430850;115;2;2019;2
43;430850;115;2;2020;2
43;430850;115;2;2021;2
43;430850;115;2;2022;2
43;430850;115;3;2018;1
43;430850;115;3;2019;1
43;430850;115;3;2020;1
43;430850;115;3;2021;1
43;430850;115;3;2022;1
43;430860;115;2;2018;4
43;430860;115;2;2019;4
43;430860;115;2;2020;1
43;430860;115;2;2021;1
43;430860;115;2;2022;1
43;430860;115;3;2018;1
43;430860;115;3;2019;1
43;430860;115;3;2020;1
43;430860;115;3;2021;1
43;430860;115;3;2022;1
43;430880;115;2;2018;2
43;430880;115;2;2019;2
43;430880;115;2;2020;2
43;430880;115;2;2021;2
43;430880;115;2;2022;2
43;430890;115;2;2018;3
43;430890;115;2;2019;3
43;430890;115;2;2020;6
43;430890;115;2;2021;6
43;430890;115;2;2022;5
43;430890;115;3;2018;1
43;430890;115;3;2019;1
43;430890;115;3;2020;1
43;430890;115;3;2021;1
43;430890;115;3;2022;1
43;430900;115;2;2018;11
43;430900;115;2;2019;11
43;430900;115;2;2020;6
43;430900;115;2;2021;6
43;430900;115;2;2022;6
43;430900;115;3;2018;1
43;430900;115;3;2019;1
43;430900;115;3;2020;1
43;430900;115;3;2021;1
43;430900;115;3;2022;1
43;430905;115;2;2018;1
43;430905;115;2;2019;1
43;430905;115;2;2020;1
43;430905;115;2;2021;1
