ESTADO_CODIGO;MUNICIPIO_CODIGO;TIPO_UNIDADE_CODIGO;TIPO_LEITO_CODIGO;LEITO_ESPECIALIZACAO_CODIGO;ANO;TOTAL_LEITOS_SAUDE_MENTAL
35;352450;5;6;47;2020;0
35;352450;5;6;47;2021;0
35;352450;5;6;47;2022;0
35;352530;7;6;47;2018;210
35;352530;7;6;47;2019;210
35;352530;7;6;47;2020;210
35;352530;7;6;47;2021;210
35;352530;7;6;47;2022;210
35;352530;7;7;73;2018;60
35;352530;7;7;73;2019;60
35;352530;7;7;73;2020;60
35;352530;7;7;73;2021;60
35;352530;7;7;73;2022;60
35;352590;5;1;5;2018;0
35;352590;5;1;5;2019;0
35;352590;5;1;5;2020;0
35;352590;5;1;5;2021;0
35;352590;5;1;5;2022;0
35;352590;5;2;87;2018;10
35;352590;5;2;87;2019;10
35;352590;5;2;87;2020;10
35;352590;5;2;87;2021;10
35;352590;5;2;87;2022;10
35;352590;5;6;47;2018;0
35;352590;5;6;47;2019;0
35;352590;5;6;47;2020;0
35;352590;5;6;47;2021;0
35;352590;5;6;47;2022;0
35;352600;5;2;87;2018;4
35;352600;5;2;87;2019;4
35;352600;5;2;87;2020;4
35;352600;5;2;87;2021;4
35;352600;5;2;87;2022;4
35;352670;5;6;47;2018;0
35;352690;5;1;5;2018;1
35;352690;5;1;5;2019;1
35;352690;5;1;5;2020;1
35;352690;5;1;5;2021;1
35;352690;5;1;5;2022;1
35;352690;5;2;87;2018;12
35;352690;5;2;87;2019;12
35;352690;5;2;87;2020;12
35;352690;5;2;87;2021;12
35;352690;5;2;87;2022;12
35;352710;5;1;5;2018;0
35;352710;5;1;5;2019;0
35;352710;5;1;5;2020;0
35;352710;5;1;5;2021;0
35;352710;5;1;5;2022;0
35;352710;5;6;47;2018;116
35;352710;5;6;47;2019;126
35;352710;5;6;47;2020;114
35;352710;5;6;47;2021;112
35;352710;5;6;47;2022;111
35;352720;5;1;5;2018;0
35;352720;5;1;5;2019;0
35;352720;5;1;5;2020;0
35;352720;5;1;5;2021;0
35;352720;5;1;5;2022;0
35;352720;5;6;47;2018;0
35;352720;5;6;47;2019;0
35;352720;5;6;47;2020;0
35;352900;5;1;5;2018;8
35;352900;5;1;5;2019;8
35;352900;5;1;5;2020;8
35;352900;5;1;5;2021;9
35;352900;5;1;5;2022;9
35;352900;5;6;47;2018;15
35;352900;5;6;47;2019;15
35;352900;5;6;47;2020;15
35;352900;5;6;47;2021;20
35;352900;5;6;47;2022;20
35;352900;5;7;73;2021;10
35;352900;5;7;73;2022;10
35;352900;7;6;47;2018;142
35;352900;7;6;47;2019;142
35;352900;7;6;47;2020;142
35;352900;7;6;47;2021;142
35;352900;7;6;47;2022;142
35;352930;5;2;87;2018;5
35;352930;5;2;87;2019;5
35;352930;5;2;87;2020;5
35;352930;5;2;87;2021;5
35;352930;5;2;87;2022;5
35;352940;5;1;5;2018;0
35;352940;5;1;5;2019;0
35;352940;5;1;5;2020;0
35;352940;5;1;5;2021;0
35;352940;5;1;5;2022;0
35;352940;5;6;47;2018;20
35;352940;5;6;47;2019;20
35;352940;5;6;47;2020;20
35;352940;5;6;47;2021;20
35;352940;5;6;47;2022;20
35;353050;5;6;47;2018;3
35;353050;5;6;47;2019;3
35;353050;5;6;47;2020;3
35;353050;5;6;47;2021;3
35;353050;5;6;47;2022;3
35;353060;5;1;5;2018;0
35;353060;5;1;5;2019;0
35;353060;5;1;5;2020;0
35;353060;5;1;5;2021;0
35;353060;5;1;5;2022;0
35;353060;5;2;87;2018;0
35;353060;5;2;87;2019;0
35;353060;5;2;87;2020;0
35;353060;5;2;87;2021;0
35;353060;5;6;47;2018;12
35;353060;5;6;47;2019;12
35;353060;5;6;47;2020;12
35;353060;5;6;47;2021;12
35;353060;5;6;47;2022;12
35;353070;5;1;5;2018;3
35;353070;5;1;5;2019;0
35;353070;5;1;5;2020;0
35;353070;5;1;5;2021;0
35;353070;5;1;5;2022;0
35;353070;5;6;47;2018;2
35;353070;5;6;47;2019;2
35;353070;5;6;47;2020;2
35;353070;5;6;47;2021;2
35;353070;5;6;47;2022;2
35;353110;7;2;87;2021;0
35;353110;7;2;87;2022;0
35;353440;5;1;5;2018;0
35;353440;5;6;47;2018;20
35;353440;5;6;47;2019;20
35;353440;5;6;47;2020;20
35;353440;5;6;47;2021;20
35;353440;5;6;47;2022;20
35;353440;7;6;47;2018;11
35;353460;5;1;5;2018;1
35;353460;5;1;5;2019;1
35;353460;5;1;5;2020;1
35;353460;5;1;5;2021;1
35;353460;5;1;5;2022;2
35;353470;5;1;5;2018;0
35;353470;5;1;5;2019;0
35;353470;5;1;5;2020;0
35;353470;5;1;5;2021;0
35;353470;5;1;5;2022;0
35;353650;5;6;47;2018;4
35;353650;5;6;47;2019;4
35;353650;5;6;47;2020;4
35;353650;5;6;47;2021;4
35;353650;5;6;47;2022;4
35;353730;5;1;5;2018;0
35;353730;5;6;47;2018;0
35;353730;7;6;47;2018;60
35;353730;7;6;47;2019;58
35;353730;7;6;47;2020;58
35;353730;7;6;47;2021;58
35;353730;7;6;47;2022;58
35;353780;5;2;87;2018;4
35;353780;5;2;87;2019;4
35;353780;5;2;87;2020;4
35;353780;5;2;87;2021;4
35;353780;5;2;87;2022;4
35;353780;7;6;47;2018;208
35;353890;5;1;5;2019;2
35;353890;5;1;5;2020;1
35;353890;5;1;5;2021;1
35;353890;5;1;5;2022;1
35;353930;7;6;47;2018;0
35;353930;7;6;47;2019;0
35;353930;7;6;47;2020;0
35;353930;7;6;47;2021;0
35;353930;7;6;47;2022;0
35;354100;5;6;47;2018;11
35;354100;5;6;47;2019;11
35;354100;5;6;47;2020;11
35;354100;5;6;47;2021;11
35;354100;5;6;47;2022;11
35;354140;5;1;5;2018;2
35;354140;5;1;5;2019;2
35;354140;5;1;5;2020;2
35;354140;5;1;5;2021;2
35;354140;5;1;5;2022;2
35;354140;5;6;47;2018;38
35;354140;5;6;47;2019;38
35;354140;5;6;47;2020;42
35;354140;5;6;47;2021;42
35;354140;5;6;47;2022;42
35;354140;7;6;47;2018;160
35;354140;7;6;47;2019;160
35;354140;7;6;47;2020;160
35;354140;7;6;47;2021;160
35;354140;7;6;47;2022;160
35;354150;5;2;87;2018;4
35;354150;5;2;87;2019;4
35;354150;5;2;87;2020;4
35;354150;5;2;87;2021;4
35;354150;5;2;87;2022;4
35;354220;5;2;87;2018;0
35;354220;5;2;87;2019;0
35;354220;5;2;87;2020;0
35;354220;5;2;87;2021;0
35;354220;5;2;87;2022;0
35;354220;5;6;47;2018;1
35;354220;5;6;47;2019;1
35;354220;5;6;47;2020;1
35;354220;5;6;47;2021;1
35;354220;5;6;47;2022;1
35;354260;5;2;87;2018;5
35;354260;5;2;87;2019;5
35;354260;5;2;87;2020;5
35;354260;5;2;87;2021;5
35;354260;5;2;87;2022;5
35;354340;5;1;5;2018;9
35;354340;5;1;5;2019;9
35;354340;5;1;5;2020;9
35;354340;5;1;5;2021;7
35;354340;5;1;5;2022;7
35;354340;5;6;47;2018;30
35;354340;5;6;47;2019;30
35;354340;5;6;47;2020;30
35;354340;5;6;47;2021;30
35;354340;5;6;47;2022;30
35;354340;5;7;73;2018;16
35;354340;5;7;73;2019;16
35;354340;5;7;73;2020;16
35;354340;5;7;73;2021;16
35;354340;5;7;73;2022;16
35;354340;7;6;47;2018;280
35;354340;7;6;47;2019;273
35;354340;7;6;47;2020;273
35;354340;7;6;47;2021;273
35;354340;7;6;47;2022;273
35;354390;5;6;47;2018;2
35;354390;5;6;47;2019;2
35;354390;5;6;47;2020;2
35;354390;5;6;47;2021;2
35;354390;5;6;47;2022;2
35;354390;7;6;47;2018;100
35;354390;7;6;47;2019;100
35;354390;7;6;47;2020;100
35;354390;7;6;47;2021;97
35;354390;7;6;47;2022;96
35;354430;7;2;87;2018;0
35;354430;7;2;87;2019;0
35;354430;7;2;87;2020;0
35;354430;7;2;87;2021;0
35;354430;7;2;87;2022;0
35;354520;5;6;47;2018;2
35;354520;5;6;47;2019;2
35;354520;5;6;47;2020;5
35;354520;5;6;47;2021;8
35;354520;5;6;47;2022;8
35;354530;5;2;87;2018;4
35;354530;5;2;87;2019;4
35;354530;5;2;87;2020;4
35;354530;5;2;87;2021;4
35;354530;5;2;87;2022;4
35;354530;7;6;47;2018;204
35;354630;62;1;5;2018;0
35;354750;7;6;47;2018;240
35;354750;7;6;47;2019;237
35;354750;7;6;47;2020;235
35;354750;7;6;47;2021;232
35;354750;7;6;47;2022;232
35;354780;5;1;5;2018;6
35;354780;5;1;5;2019;13
35;354780;5;1;5;2020;13
35;354780;5;1;5;2021;1
35;354780;5;1;5;2022;0
35;354780;5;6;47;2018;31
35;354780;5;6;47;2019;31
35;354780;5;6;47;2020;31
35;354780;5;6;47;2021;31
35;354780;5;6;47;2022;31
35;354850;5;1;5;2018;0
35;354850;5;1;5;2019;0
35;354850;5;1;5;2020;0
35;354850;5;1;5;2021;0
35;354850;5;1;5;2022;0
35;354850;5;6;47;2018;30
35;354850;5;6;47;2019;30
35;354850;5;6;47;2020;30
35;354850;5;6;47;2021;30
35;354850;5;6;47;2022;30
35;354870;5;1;5;2018;0
35;354870;5;1;5;2019;0
35;354870;5;1;5;2020;0
35;354870;5;1;5;2021;0
35;354870;5;6;47;2018;15
35;354870;5;6;47;2019;15
35;354870;5;6;47;2020;15
35;354870;5;6;47;2021;15
35;354870;5;6;47;2022;15
35;354870;7;6;47;2018;192
35;354870;7;6;47;2019;0
35;354870;7;6;47;2020;0
35;354870;7;6;47;2021;0
35;354870;7;6;47;2022;0
35;354870;7;7;73;2019;0
35;354870;7;7;73;2020;0
35;354870;7;7;73;2021;0
35;354880;5;1;5;2018;0
35;354880;5;1;5;2019;0
35;354880;5;1;5;2020;0
35;354880;5;1;5;2021;0
35;354880;5;1;5;2022;0
35;354880;5;6;47;2018;3
35;354880;5;6;47;2019;3
35;354880;5;6;47;2020;3
35;354880;5;6;47;2021;3
35;354880;5;6;47;2022;3
35;354890;5;1;5;2018;0
35;354890;5;1;5;2019;0
35;354890;5;1;5;2020;0
35;354890;5;1;5;2021;0
35;354890;5;1;5;2022;0
35;354890;5;2;87;2020;8
35;354890;5;2;87;2021;8
35;354890;5;2;87;2022;8
35;354890;5;6;47;2018;8
35;354890;5;6;47;2019;8
35;354980;7;6;47;2018;160
35;354980;7;6;47;2019;160
35;354980;7;6;47;2020;160
35;354980;7;6;47;2021;160
35;354980;7;6;47;2022;160
35;354990;5;1;5;2018;1
35;354990;5;1;5;2019;1
35;354990;5;1;5;2020;0
35;354990;5;1;5;2021;0
35;354990;5;1;5;2022;0
35;354990;5;6;47;2018;0
35;354990;5;6;47;2019;0
35;354990;5;6;47;2020;0
35;354990;5;6;47;2021;0
35;354990;5;6;47;2022;0
35;354990;7;6;47;2018;147
35;354990;7;6;47;2019;147
35;354990;7;6;47;2020;90
35;354990;7;6;47;2021;90
35;354990;7;6;47;2022;100
35;355010;5;6;47;2018;1
35;355010;5;6;47;2019;1
35;355010;5;6;47;2020;1
35;355010;5;6;47;2021;1
35;355010;5;6;47;2022;3
35;355020;5;2;87;2018;4
35;355020;5;2;87;2019;4
35;355020;5;2;87;2020;4
35;355020;5;2;87;2021;4
35;355020;5;2;87;2022;4
35;355020;5;6;47;2018;4
35;355020;5;6;47;2019;4
35;355020;5;6;47;2020;4
35;355020;5;6;47;2021;4
35;355020;5;6;47;2022;4
35;355030;5;1;5;2018;136
35;355030;5;1;5;2019;130
35;355030;5;1;5;2020;129
35;355030;5;1;5;2021;129
35;355030;5;1;5;2022;127
35;355030;5;2;87;2022;0
35;355030;5;6;47;2018;304
35;355030;5;6;47;2019;282
35;355030;5;6;47;2020;248
35;355030;5;6;47;2021;239
35;355030;5;6;47;2022;282
35;355030;5;7;73;2022;0
35;355030;7;1;5;2018;4
35;355030;7;1;5;2019;2
35;355030;7;1;5;2020;2
35;355030;7;1;5;2021;2
35;355030;7;1;5;2022;2
35;355030;7;6;47;2018;542
35;355030;7;6;47;2019;451
35;355030;7;6;47;2020;451
35;355030;7;6;47;2021;531
35;355030;7;6;47;2022;361
35;355030;7;7;73;2018;135
35;355030;7;7;73;2019;135
35;355030;7;7;73;2020;135
35;355030;7;7;73;2021;95
35;355030;7;7;73;2022;95
35;355030;62;6;47;2018;0
35;355030;62;6;47;2019;0
35;355030;62;7;73;2018;0
35;355030;62;7;73;2019;0
35;355030;62;7;73;2020;0
35;355030;62;7;73;2021;0
35;355030;62;7;73;2022;0
35;355060;5;6;47;2018;4
35;355060;7;6;47;2021;0
35;355100;5;1;5;2018;1
35;355100;5;1;5;2019;1
35;355100;5;1;5;2020;1
35;355100;5;1;5;2021;1
35;355100;5;1;5;2022;1
35;355100;5;2;87;2018;0
35;355100;5;2;87;2019;0
35;355100;5;2;87;2020;0
35;355100;5;2;87;2021;0
35;355100;5;2;87;2022;0
35;355150;5;6;47;2019;12
35;355150;5;6;47;2020;12
35;355150;5;6;47;2021;12
35;355150;5;6;47;2022;12
35;355220;5;1;5;2018;3
35;355220;5;1;5;2019;3
35;355220;5;1;5;2020;3
35;355220;5;1;5;2021;3
35;355220;5;1;5;2022;2
35;355220;5;2;87;2018;10
35;355220;5;2;87;2019;10
35;355220;5;2;87;2020;16
35;355220;5;2;87;2021;16
35;355220;5;2;87;2022;16
35;355220;5;6;47;2018;14
35;355220;5;6;47;2019;14
35;355220;5;6;47;2020;14
35;355220;5;6;47;2021;14
35;355220;5;6;47;2022;14
35;355250;5;1;5;2021;0
35;355250;5;1;5;2022;0
35;355250;5;6;47;2021;0
35;355250;5;6;47;2022;0
35;355280;5;6;47;2018;10
35;355280;5;6;47;2019;10
35;355280;5;6;47;2020;10
35;355280;5;6;47;2021;10
35;355280;5;6;47;2022;10
35;355280;7;6;47;2018;0
35;355280;7;6;47;2019;0
35;355280;7;6;47;2020;0
35;355280;7;6;47;2021;0
35;355280;7;6;47;2022;0
35;355340;5;6;47;2018;5
35;355340;5;6;47;2019;5
35;355340;5;6;47;2020;5
35;355340;5;6;47;2021;5
35;355340;5;6;47;2022;5
35;355370;5;2;87;2018;0
35;355370;5;2;87;2019;0
35;355370;5;2;87;2020;0
35;355400;5;6;47;2018;5
35;355400;5;6;47;2019;7
35;355400;5;6;47;2020;7
35;355400;5;6;47;2021;7
35;355400;5;6;47;2022;7
35;355410;5;1;5;2018;0
35;355410;5;1;5;2019;0
35;355410;5;1;5;2020;0
35;355410;5;1;5;2021;0
35;355410;5;1;5;2022;0
35;355410;5;2;87;2018;0
35;355410;5;2;87;2019;0
35;355410;5;2;87;2020;16
35;355410;5;2;87;2021;16
35;355410;5;2;87;2022;16
35;355410;7;6;47;2018;0
35;355410;7;6;47;2019;0
35;355410;7;6;47;2020;0
35;355410;7;6;47;2021;0
35;355410;7;6;47;2022;0
35;355480;7;7;73;2022;0
35;355500;5;1;5;2018;2
35;355500;5;1;5;2019;2
35;355500;5;1;5;2020;2
35;355500;5;1;5;2021;2
35;355500;5;1;5;2022;2
35;355540;5;6;47;2018;1
35;355540;5;6;47;2019;1
35;355540;5;6;47;2020;1
35;355540;5;6;47;2021;1
35;355540;5;6;47;2022;1
35;355540;5;7;73;2018;1
35;355540;5;7;73;2019;1
35;355540;5;7;73;2020;1
35;355540;5;7;73;2021;1
35;355540;5;7;73;2022;1
35;355620;5;1;5;2018;0
35;355620;5;1;5;2019;0
35;355620;5;1;5;2020;0
35;355620;5;1;5;2021;0
35;355620;5;1;5;2022;0
35;355650;5;2;87;2018;4
35;355650;5;2;87;2019;4
35;355650;5;2;87;2020;4
35;355650;5;2;87;2021;4
35;355650;5;2;87;2022;4
35;355670;5;6;47;2018;2
35;355670;5;6;47;2019;2
35;355670;5;6;47;2020;2
35;355670;5;6;47;2021;2
35;355670;5;6;47;2022;2
35;355700;5;2;87;2018;4
35;355700;5;2;87;2019;4
35;355700;5;2;87;2020;4
35;355700;5;2;87;2021;4
35;355700;5;2;87;2022;4
41;410140;5;6;47;2018;1
41;410140;5;6;47;2019;1
41;410140;5;6;47;2020;1
41;410140;5;6;47;2021;1
41;410140;5;6;47;2022;1
41;410150;5;1;5;2018;10
41;410150;5;1;5;2019;10
41;410150;5;1;5;2020;10
41;410150;5;1;5;2021;10
41;410150;5;1;5;2022;10
41;410210;5;2;87;2018;4
41;410210;5;2;87;2019;4
41;410210;5;2;87;2020;4
41;410210;5;2;87;2021;4
41;410210;5;2;87;2022;10
41;410240;5;1;5;2018;0
41;410240;5;1;5;2019;0
41;410240;5;1;5;2020;0
41;410240;5;1;5;2021;0
41;410240;5;1;5;2022;0
41;410370;5;1;5;2018;0
41;410370;5;1;5;2019;0
41;410370;5;1;5;2020;0
41;410370;5;1;5;2021;0
41;410370;5;1;5;2022;0
41;410400;5;1;5;2018;17
41;410400;5;1;5;2019;17
41;410400;5;1;5;2020;17
41;410400;5;1;5;2021;17
41;410400;5;1;5;2022;17
41;410420;5;1;5;2018;18
41;410420;5;1;5;2019;18
41;410420;5;1;5;2020;11
41;410420;5;1;5;2021;11
41;410420;5;1;5;2022;11
41;410420;7;6;47;2018;48
41;410420;7;6;47;2019;48
41;410420;7;6;47;2020;48
41;410420;7;6;47;2021;48
41;410420;7;6;47;2022;48
41;410430;5;1;5;2018;3
41;410430;5;1;5;2019;3
41;410430;5;1;5;2020;3
41;410430;5;1;5;2021;3
41;410430;5;1;5;2022;2
41;410480;5;1;5;2018;4
41;410480;5;1;5;2019;4
41;410480;5;1;5;2020;3
41;410480;5;1;5;2021;3
41;410480;5;1;5;2022;3
41;410480;5;6;47;2018;3
41;410480;5;6;47;2019;27
41;410480;5;6;47;2020;17
41;410480;5;6;47;2021;17
41;410480;5;6;47;2022;17
41;410480;7;1;5;2018;8
41;410480;7;1;5;2019;8
41;410480;7;1;5;2020;8
41;410480;7;1;5;2021;8
41;410480;7;1;5;2022;8
41;410540;5;2;87;2018;7
41;410540;5;2;87;2019;7
41;410540;5;2;87;2020;7
41;410540;5;2;87;2021;7
41;410540;5;2;87;2022;7
41;410580;5;7;73;2018;3
41;410580;5;7;73;2019;3
41;410580;5;7;73;2020;3
41;410590;5;2;87;2018;0
41;410590;5;2;87;2019;0
41;410590;5;2;87;2020;10
41;410590;5;2;87;2021;10
41;410590;5;2;87;2022;10
41;410690;5;1;5;2018;6
41;410690;5;1;5;2019;6
41;410690;5;1;5;2020;6
41;410690;5;1;5;2021;14
41;410690;5;1;5;2022;21
41;410690;5;2;87;2018;6
41;410690;5;2;87;2019;6
41;410690;5;2;87;2020;6
41;410690;5;2;87;2021;6
41;410690;5;2;87;2022;6
41;410690;5;6;47;2018;3
41;410690;5;6;47;2019;3
41;410690;5;6;47;2020;3
41;410690;5;6;47;2021;3
41;410690;5;6;47;2022;3
41;410690;7;1;5;2022;1
41;410690;7;6;47;2018;233
41;410690;7;6;47;2019;95
41;410690;7;6;47;2020;95
41;410690;7;6;47;2021;110
41;410690;7;6;47;2022;110
41;410690;7;7;73;2018;235
41;410690;7;7;73;2019;0
41;410690;7;7;73;2020;0
41;410690;7;7;73;2021;0
41;410690;7;7;73;2022;0
41;410830;5;1;5;2018;2
41;410830;5;1;5;2019;2
41;410830;5;1;5;2020;2
41;410830;5;1;5;2021;2
41;410830;5;1;5;2022;2
41;410830;5;2;87;2019;0
41;410830;5;2;87;2020;0
41;410830;5;2;87;2021;0
41;410830;5;6;47;2018;17
41;410830;5;6;47;2019;2
41;410830;5;6;47;2020;16
41;410830;5;6;47;2021;16
41;410830;5;6;47;2022;18
41;410840;5;6;47;2018;1
41;410840;5;6;47;2019;1
41;410840;5;6;47;2020;1
41;410840;5;6;47;2021;1
41;410840;5;6;47;2022;1
41;410860;5;1;5;2018;0
41;410860;5;1;5;2019;0
41;410860;5;1;5;2020;0
41;410860;5;1;5;2021;0
41;410860;5;1;5;2022;0
41;410880;5;2;87;2022;0
41;410880;5;6;47;2021;8
41;410940;5;1;5;2018;2
41;410940;5;1;5;2019;3
41;410940;5;1;5;2020;3
41;410940;5;1;5;2021;3
41;410940;5;1;5;2022;2
41;410950;5;6;47;2018;2
41;410950;5;6;47;2019;2
41;410950;5;6;47;2020;2
41;410950;5;6;47;2021;2
41;410950;5;6;47;2022;2
41;411070;5;2;87;2021;0
41;411070;5;2;87;2022;10
41;411070;5;6;47;2018;13
41;411070;5;6;47;2019;13
41;411070;5;6;47;2020;13
41;411070;5;6;47;2021;2
41;411070;5;6;47;2022;2
41;411125;5;7;73;2019;1
41;411125;5;7;73;2020;1
41;411125;5;7;73;2021;1
41;411125;5;7;73;2022;1
41;411150;5;1;5;2018;2
41;411150;5;1;5;2019;2
41;411150;5;1;5;2020;2
41;411150;5;1;5;2021;2
41;411150;5;1;5;2022;5
41;411180;5;1;5;2018;2
41;411180;5;1;5;2019;2
41;411180;5;1;5;2020;2
41;411180;5;1;5;2021;2
41;411180;5;1;5;2022;2
41;411210;7;6;47;2018;296
41;411210;7;6;47;2019;296
41;411210;7;6;47;2020;296
41;411210;7;6;47;2021;296
41;411210;7;6;47;2022;296
41;411350;7;6;47;2018;48
41;411350;7;6;47;2019;48
41;411350;7;6;47;2020;48
41;411350;7;6;47;2021;48
41;411350;7;6;47;2022;48
41;411370;5;1;5;2018;13
41;411370;5;1;5;2019;5
41;411370;5;1;5;2020;3
41;411370;5;1;5;2021;3
41;411370;5;1;5;2022;3
41;411370;5;6;47;2018;5
41;411370;5;6;47;2019;5
41;411370;5;6;47;2020;5
41;411370;5;6;47;2021;5
41;411370;5;6;47;2022;5
41;411370;7;6;47;2018;265
41;411370;7;6;47;2019;265
41;411370;7;6;47;2020;265
41;411370;7;6;47;2021;265
41;411370;7;6;47;2022;271
41;411370;62;7;73;2018;30
41;411370;62;7;73;2019;30
41;411370;62;7;73;2020;30
41;411370;62;7;73;2021;0
41;411370;62;7;73;2022;0
41;411420;5;1;5;2019;0
41;411420;5;1;5;2020;0
41;411420;5;2;87;2018;0
41;411420;5;2;87;2019;0
41;411420;5;2;87;2020;0
41;411420;5;2;87;2021;0
41;411430;5;6;47;2018;1
41;411430;5;6;47;2019;1
41;411430;5;6;47;2020;1
41;411430;5;6;47;2021;1
41;411430;5;6;47;2022;1
41;411520;5;1;5;2018;0
41;411520;5;1;5;2019;0
41;411520;5;1;5;2020;0
41;411520;5;1;5;2021;0
41;411520;5;1;5;2022;0
41;411520;5;2;87;2018;80
41;411520;5;2;87;2019;80
41;411520;5;2;87;2020;80
41;411520;5;2;87;2021;80
41;411520;5;2;87;2022;80
41;411520;5;6;47;2018;188
41;411520;5;6;47;2019;186
41;411520;5;6;47;2020;186
41;411520;5;6;47;2021;186
41;411520;5;6;47;2022;186
41;411520;7;1;5;2018;0
41;411520;7;6;47;2022;0
41;411520;7;7;73;2020;0
41;411520;7;7;73;2021;0
41;411520;7;7;73;2022;0
41;411580;5;1;5;2018;0
41;411580;5;1;5;2019;0
41;411580;5;1;5;2020;0
41;411580;5;1;5;2021;0
41;411580;5;1;5;2022;0
41;411727;5;6;47;2018;6
41;411727;5;6;47;2019;6
41;411727;5;6;47;2020;2
41;411727;5;6;47;2021;2
41;411727;5;6;47;2022;3
41;411770;5;2;87;2018;0
41;411770;5;2;87;2019;0
41;411770;5;2;87;2020;0
41;411770;5;2;87;2021;0
41;411770;5;2;87;2022;0
41;411820;5;6;47;2018;2
41;411820;5;6;47;2019;2
41;411820;5;6;47;2020;2
41;411820;5;6;47;2021;2
41;411820;5;6;47;2022;2
41;411840;5;1;5;2018;7
41;411840;5;1;5;2019;7
41;411840;5;1;5;2020;4
41;411840;5;1;5;2021;2
41;411840;5;1;5;2022;2
41;411840;5;6;47;2018;2
41;411840;5;6;47;2019;2
41;411840;5;6;47;2020;2
41;411840;5;6;47;2021;2
41;411840;5;6;47;2022;2
41;411850;5;1;5;2021;2
41;411850;5;1;5;2022;2
41;411915;7;6;47;2018;160
41;411915;7;6;47;2019;160
41;411915;7;6;47;2020;160
41;411915;7;6;47;2021;160
41;411915;7;6;47;2022;160
41;411950;7;6;47;2018;400
41;411950;7;6;47;2019;400
41;411950;7;6;47;2020;400
41;411950;7;6;47;2021;400
41;411950;7;6;47;2022;410
41;411950;62;6;47;2018;0
41;411950;62;6;47;2019;0
41;411960;5;2;87;2019;0
41;411960;5;2;87;2020;0
41;411990;5;1;5;2018;1
41;411990;5;1;5;2019;1
41;411990;5;1;5;2020;1
41;411990;5;1;5;2021;1
41;411990;5;1;5;2022;0
41;411990;5;6;47;2018;60
41;411990;5;6;47;2019;60
41;411990;5;6;47;2020;60
41;411990;5;6;47;2021;60
41;411990;5;6;47;2022;60
41;411990;5;7;73;2018;0
41;411990;5;7;73;2019;0
41;412060;5;2;87;2018;4
41;412060;5;2;87;2019;4
41;412060;5;2;87;2020;4
41;412060;5;2;87;2021;4
41;412060;5;2;87;2022;4
41;412100;5;6;47;2021;1
41;412100;5;6;47;2022;1
41;412180;5;1;5;2018;2
41;412180;5;1;5;2019;2
41;412180;5;1;5;2020;2
41;412180;5;1;5;2021;2
41;412180;5;1;5;2022;2
41;412230;5;6;47;2018;3
41;412230;5;6;47;2019;3
41;412230;5;6;47;2020;3
41;412230;5;6;47;2021;3
41;412230;5;6;47;2022;3
41;412240;7;6;47;2018;157
41;412240;7;6;47;2019;157
41;412240;7;6;47;2020;157
41;412240;7;6;47;2021;157
41;412240;7;6;47;2022;157
41;412260;5;6;47;2021;8
41;412260;5;6;47;2022;8
41;412550;5;1;5;2018;2
41;412550;5;1;5;2019;2
41;412550;5;1;5;2020;2
41;412550;5;1;5;2021;2
41;412550;5;1;5;2022;2
41;412570;5;1;5;2018;10
41;412570;5;1;5;2019;0
41;412570;5;1;5;2020;0
41;412570;5;1;5;2021;0
41;412570;5;1;5;2022;0
41;412740;5;1;5;2018;1
41;412740;5;1;5;2019;1
41;412740;5;1;5;2020;0
41;412770;5;1;5;2018;1
41;412770;5;1;5;2019;0
41;412770;5;1;5;2020;0
41;412800;5;6;47;2018;1
41;412800;5;6;47;2019;1
41;412800;5;6;47;2020;1
41;412800;5;6;47;2021;1
41;412800;5;6;47;2022;1
41;412810;7;6;47;2018;150
41;412810;7;6;47;2019;150
41;412810;7;6;47;2020;150
41;412810;7;6;47;2021;150
41;412810;7;6;47;2022;150
41;412820;7;6;47;2018;33
41;412820;7;6;47;2019;33
41;412820;7;6;47;2020;33
41;412820;7;6;47;2021;33
41;412820;7;6;47;2022;126
41;412840;5;2;87;2018;0
41;412840;5;2;87;2021;0
41;412840;5;2;87;2022;10
41;412840;5;6;47;2019;10
41;412840;5;6;47;2020;10
41;412840;5;6;47;2021;10
41;412840;5;6;47;2022;10
42;420040;5;6;47;2018;1
42;420070;5;6;47;2018;1
42;420070;5;6;47;2019;1
42;420070;5;6;47;2020;1
42;420070;5;6;47;2021;1
42;420070;5;6;47;2022;1
42;420100;5;6;47;2022;6
42;420110;7;6;47;2018;0
42;420110;7;6;47;2019;0
42;420110;7;6;47;2020;0
42;420110;7;6;47;2021;0
42;420110;7;6;47;2022;0
42;420200;5;1;5;2018;0
42;420200;5;1;5;2019;0
42;420200;5;1;5;2020;0
42;420200;5;1;5;2021;0
42;420200;5;1;5;2022;0
42;420200;5;6;47;2018;0
42;420200;5;6;47;2019;0
42;420240;5;2;87;2018;10
42;420240;5;2;87;2019;10
42;420240;5;2;87;2020;10
42;420240;5;2;87;2021;10
42;420240;5;2;87;2022;10
42;420240;5;6;47;2018;1
42;420240;5;6;47;2019;1
42;420240;5;6;47;2020;1
42;420240;5;6;47;2021;1
42;420240;5;6;47;2022;1
42;420260;5;6;47;2018;1
42;420260;5;6;47;2019;1
42;420260;5;6;47;2020;1
42;420290;5;2;87;2018;4
42;420290;5;2;87;2019;4
42;420290;5;2;87;2020;4
42;420290;5;2;87;2021;4
